coder,sheet,study_id,construct_1,construct_2,pair,r_value,original_beta,r_source,source_location,flag,notes,sample_size
R1,CORRELATIONS,S145,BI,TRU,BI-TRU,,,,,,,374.0
R1,CORRELATIONS,S145,BI,UB,BI-UB,0.34,,direct,"Table 3, p.24",,AU mapped to UB,374.0
R1,CORRELATIONS,S145,EE,FC,EE-FC,,,,,,,374.0
R1,CORRELATIONS,S145,EE,PE,EE-PE,,,,,,,374.0
R1,CORRELATIONS,S145,EE,SE,EE-SE,,,,,,,374.0
R1,CORRELATIONS,S145,EE,SI,EE-SI,,,,,,,374.0
R1,CORRELATIONS,S145,EE,TRU,EE-TRU,,,,,,,374.0
R1,CORRELATIONS,S145,EE,UB,EE-UB,0.2,,direct,"Table 3, p.24",,AU mapped to UB,374.0
R1,CORRELATIONS,S145,FC,PE,FC-PE,,,,,,,374.0
R1,CORRELATIONS,S145,FC,SE,FC-SE,,,,,,,374.0
R1,CORRELATIONS,S145,FC,SI,FC-SI,,,,,,,374.0
R1,CORRELATIONS,S145,FC,TRU,FC-TRU,,,,,,,374.0
R1,CORRELATIONS,S145,FC,UB,FC-UB,,,,,,,374.0
R1,CORRELATIONS,S145,PE,SE,PE-SE,,,,,,,374.0
R1,CORRELATIONS,S145,PE,SI,PE-SI,,,,,,,374.0
R1,CORRELATIONS,S145,PE,TRU,PE-TRU,,,,,,,374.0
R1,CORRELATIONS,S145,PE,UB,PE-UB,,,,,,,374.0
R1,CORRELATIONS,S145,SE,SI,SE-SI,,,,,,,374.0
R1,CORRELATIONS,S145,SE,TRU,SE-TRU,,,,,,,374.0
R1,CORRELATIONS,S145,SE,UB,SE-UB,,,,,,,374.0
R1,CORRELATIONS,S145,SI,TRU,SI-TRU,,,,,,,374.0
R1,CORRELATIONS,S145,SI,UB,SI-UB,,,,,,,374.0
R1,CORRELATIONS,S145,TRU,UB,TRU-UB,,,,,,,374.0
R1,CORRELATIONS,S110,ANX,ATT,ANX-ATT,,,,,,,353.0
R1,CORRELATIONS,S110,ANX,BI,ANX-BI,,,,,,,353.0
R1,CORRELATIONS,S110,ANX,EE,ANX-EE,,,,,,,353.0
R1,CORRELATIONS,S110,ANX,FC,ANX-FC,,,,,,,353.0
R1,CORRELATIONS,S110,ANX,PE,ANX-PE,,,,,,,353.0
R1,CORRELATIONS,S110,ANX,SE,ANX-SE,,,,,,,353.0
R1,CORRELATIONS,S110,ANX,SI,ANX-SI,,,,,,,353.0
R1,CORRELATIONS,S110,ANX,TRU,ANX-TRU,,,,,,,353.0
R1,CORRELATIONS,S110,ANX,UB,ANX-UB,,,,,,,353.0
R1,CORRELATIONS,S110,ATT,BI,ATT-BI,,,,,,,353.0
R1,CORRELATIONS,S110,ATT,EE,ATT-EE,,,,,,,353.0
R1,CORRELATIONS,S110,ATT,FC,ATT-FC,,,,,,,353.0
R1,CORRELATIONS,S110,ATT,PE,ATT-PE,,,,,,,353.0
R1,CORRELATIONS,S110,ATT,SE,ATT-SE,,,,,,,353.0
R1,CORRELATIONS,S110,ATT,SI,ATT-SI,,,,,,,353.0
R1,CORRELATIONS,S110,ATT,TRU,ATT-TRU,,,,,,,353.0
R1,CORRELATIONS,S110,ATT,UB,ATT-UB,,,,,,,353.0
R1,CORRELATIONS,S110,BI,EE,BI-EE,0.62,,direct,"Table 4, p.627",,r column in Table 4 (distinct from beta),353.0
R1,CORRELATIONS,S110,BI,FC,BI-FC,,,,,,,353.0
R1,CORRELATIONS,S110,BI,PE,BI-PE,0.68,,direct,"Table 4, p.627",,r column in Table 4 (distinct from beta),353.0
R1,CORRELATIONS,S110,BI,SE,BI-SE,,,,,,,353.0
R1,CORRELATIONS,S110,BI,SI,BI-SI,0.52,,direct,"Table 4, p.627",,r column in Table 4 (distinct from beta),353.0
R1,CORRELATIONS,S110,BI,TRU,BI-TRU,,,,,,,353.0
R1,CORRELATIONS,S110,BI,UB,BI-UB,,,,,,,353.0
R1,CORRELATIONS,S110,EE,FC,EE-FC,,,,,,,353.0
R1,CORRELATIONS,S110,EE,PE,EE-PE,,,,,,,353.0
R1,CORRELATIONS,S110,EE,SE,EE-SE,,,,,,,353.0
R1,CORRELATIONS,S110,EE,SI,EE-SI,,,,,,,353.0
R1,CORRELATIONS,S110,EE,TRU,EE-TRU,,,,,,,353.0
R1,CORRELATIONS,S110,EE,UB,EE-UB,,,,,,,353.0
R1,CORRELATIONS,S110,FC,PE,FC-PE,,,,,,,353.0
R1,CORRELATIONS,S110,FC,SE,FC-SE,,,,,,,353.0
R1,CORRELATIONS,S110,FC,SI,FC-SI,,,,,,,353.0
R1,CORRELATIONS,S110,FC,TRU,FC-TRU,,,,,,,353.0
R1,CORRELATIONS,S110,FC,UB,FC-UB,,,,,,,353.0
R1,CORRELATIONS,S110,PE,SE,PE-SE,,,,,,,353.0
R1,CORRELATIONS,S110,PE,SI,PE-SI,,,,,,,353.0
R1,CORRELATIONS,S110,PE,TRU,PE-TRU,,,,,,,353.0
R1,CORRELATIONS,S110,PE,UB,PE-UB,,,,,,,353.0
R1,CORRELATIONS,S110,SE,SI,SE-SI,,,,,,,353.0
R1,CORRELATIONS,S110,SE,TRU,SE-TRU,,,,,,,353.0
R1,CORRELATIONS,S110,SE,UB,SE-UB,,,,,,,353.0
R1,CORRELATIONS,S110,SI,TRU,SI-TRU,,,,,,,353.0
R1,CORRELATIONS,S110,SI,UB,SI-UB,,,,,,,353.0
R1,CORRELATIONS,S110,TRU,UB,TRU-UB,,,,,,,353.0
R1,CORRELATIONS,S147,ANX,ATT,ANX-ATT,,,,,,,410.0
R1,CORRELATIONS,S147,ANX,BI,ANX-BI,,,,,,,410.0
R1,CORRELATIONS,S147,ANX,EE,ANX-EE,,,,,,,410.0
R1,CORRELATIONS,S147,ANX,FC,ANX-FC,,,,,,,410.0
R1,CORRELATIONS,S147,ANX,PE,ANX-PE,,,,,,,410.0
R1,CORRELATIONS,S147,ANX,SE,ANX-SE,,,,,,,410.0
R1,CORRELATIONS,S147,ANX,SI,ANX-SI,,,,,,,410.0
R1,CORRELATIONS,S147,ANX,TRU,ANX-TRU,,,,,,,410.0
R1,CORRELATIONS,S147,ANX,UB,ANX-UB,,,,,,,410.0
R1,CORRELATIONS,S147,ATT,BI,ATT-BI,,,,,,,410.0
R1,CORRELATIONS,S147,ATT,EE,ATT-EE,,,,,,,410.0
R1,CORRELATIONS,S147,ATT,FC,ATT-FC,,,,,,,410.0
R1,CORRELATIONS,S147,ATT,PE,ATT-PE,,,,,,,410.0
R1,CORRELATIONS,S147,ATT,SE,ATT-SE,,,,,,,410.0
R1,CORRELATIONS,S147,ATT,SI,ATT-SI,,,,,,,410.0
R1,CORRELATIONS,S147,ATT,TRU,ATT-TRU,,,,,,,410.0
R1,CORRELATIONS,S147,ATT,UB,ATT-UB,,,,,,,410.0
R1,CORRELATIONS,S147,BI,EE,BI-EE,,,,,,,410.0
R1,CORRELATIONS,S147,BI,FC,BI-FC,,,,,,,410.0
R1,CORRELATIONS,S147,BI,PE,BI-PE,,,,,,,410.0
R1,CORRELATIONS,S147,BI,SE,BI-SE,,,,,,,410.0
R1,CORRELATIONS,S147,BI,SI,BI-SI,,,,,,,410.0
R1,CORRELATIONS,S147,BI,TRU,BI-TRU,,,,,,,410.0
R1,CORRELATIONS,S147,BI,UB,BI-UB,,,,,,,410.0
R1,CORRELATIONS,S147,EE,FC,EE-FC,,,,,,,410.0
R1,CORRELATIONS,S147,EE,PE,EE-PE,,,,,,,410.0
R1,CORRELATIONS,S147,EE,SE,EE-SE,,,,,,,410.0
R1,CORRELATIONS,S147,EE,SI,EE-SI,,,,,,,410.0
R1,CORRELATIONS,S147,EE,TRU,EE-TRU,,,,,,,410.0
R1,CORRELATIONS,S147,EE,UB,EE-UB,,,,,,,410.0
R1,CORRELATIONS,S147,FC,PE,FC-PE,,,,,,,410.0
R1,CORRELATIONS,S147,FC,SE,FC-SE,,,,,,,410.0
R1,CORRELATIONS,S147,FC,SI,FC-SI,,,,,,,410.0
R1,CORRELATIONS,S147,FC,TRU,FC-TRU,,,,,,,410.0
R1,CORRELATIONS,S147,FC,UB,FC-UB,,,,,,,410.0
R1,CORRELATIONS,S147,PE,SE,PE-SE,,,,,,,410.0
R1,CORRELATIONS,S147,PE,SI,PE-SI,,,,,,,410.0
R1,CORRELATIONS,S147,PE,TRU,PE-TRU,,,,,,,410.0
R1,CORRELATIONS,S147,PE,UB,PE-UB,,,,,,,410.0
R1,CORRELATIONS,S147,SE,SI,SE-SI,,,,,,,410.0
R1,CORRELATIONS,S147,SE,TRU,SE-TRU,,,,,,,410.0
R1,CORRELATIONS,S147,SE,UB,SE-UB,,,,,,,410.0
R1,CORRELATIONS,S147,SI,TRU,SI-TRU,,,,,,,410.0
R1,CORRELATIONS,S147,SI,UB,SI-UB,,,,,,,410.0
R1,CORRELATIONS,S147,TRU,UB,TRU-UB,,,,,,,410.0
R1,CORRELATIONS,S023,ANX,ATT,ANX-ATT,,,,,,,
R1,CORRELATIONS,S023,ANX,BI,ANX-BI,,,,,,,
R1,CORRELATIONS,S023,ANX,EE,ANX-EE,,,,,,,
R1,CORRELATIONS,S023,ANX,FC,ANX-FC,,,,,,,
R1,CORRELATIONS,S023,ANX,PE,ANX-PE,,,,,,,
R1,CORRELATIONS,S023,ANX,SE,ANX-SE,,,,,,,
R1,CORRELATIONS,S023,ANX,SI,ANX-SI,,,,,,,
R1,CORRELATIONS,S023,ANX,TRU,ANX-TRU,,,,,,,
R1,CORRELATIONS,S023,ANX,UB,ANX-UB,,,,,,,
R1,CORRELATIONS,S023,ATT,BI,ATT-BI,,,,,,,
R1,CORRELATIONS,S023,ATT,EE,ATT-EE,,,,,,,
R1,CORRELATIONS,S023,ATT,FC,ATT-FC,,,,,,,
R1,CORRELATIONS,S023,ATT,PE,ATT-PE,,,,,,,
R1,CORRELATIONS,S023,ATT,SE,ATT-SE,,,,,,,
R1,CORRELATIONS,S023,ATT,SI,ATT-SI,,,,,,,
R1,CORRELATIONS,S023,ATT,TRU,ATT-TRU,,,,,,,
R1,CORRELATIONS,S023,ATT,UB,ATT-UB,,,,,,,
R1,CORRELATIONS,S023,BI,EE,BI-EE,,,,,,,
R1,CORRELATIONS,S023,BI,FC,BI-FC,,,,,,,
R1,CORRELATIONS,S023,BI,PE,BI-PE,,,,,,,
R1,CORRELATIONS,S023,BI,SE,BI-SE,,,,,,,
R1,CORRELATIONS,S023,BI,SI,BI-SI,,,,,,,
R1,CORRELATIONS,S023,BI,TRU,BI-TRU,,,,,,,
R1,CORRELATIONS,S023,BI,UB,BI-UB,,,,,,,
R1,CORRELATIONS,S023,EE,FC,EE-FC,,,,,,,
R1,CORRELATIONS,S023,EE,PE,EE-PE,,,,,,,
R1,CORRELATIONS,S023,EE,SE,EE-SE,,,,,,,
R1,CORRELATIONS,S023,EE,SI,EE-SI,,,,,,,
R1,CORRELATIONS,S023,EE,TRU,EE-TRU,,,,,,,
R1,CORRELATIONS,S023,EE,UB,EE-UB,,,,,,,
R1,CORRELATIONS,S023,FC,PE,FC-PE,,,,,,,
R1,CORRELATIONS,S023,FC,SE,FC-SE,,,,,,,
R1,CORRELATIONS,S023,FC,SI,FC-SI,,,,,,,
R1,CORRELATIONS,S023,FC,TRU,FC-TRU,,,,,,,
R1,CORRELATIONS,S023,FC,UB,FC-UB,,,,,,,
R1,CORRELATIONS,S023,PE,SE,PE-SE,,,,,,,
R1,CORRELATIONS,S023,PE,SI,PE-SI,,,,,,,
R1,CORRELATIONS,S023,PE,TRU,PE-TRU,,,,,,,
R1,CORRELATIONS,S023,PE,UB,PE-UB,,,,,,,
R1,CORRELATIONS,S023,SE,SI,SE-SI,,,,,,,
R1,CORRELATIONS,S023,SE,TRU,SE-TRU,,,,,,,
R1,CORRELATIONS,S023,SE,UB,SE-UB,,,,,,,
R1,CORRELATIONS,S023,SI,TRU,SI-TRU,,,,,,,
R1,CORRELATIONS,S023,SI,UB,SI-UB,,,,,,,
R1,CORRELATIONS,S023,TRU,UB,TRU-UB,,,,,,,
R1,CORRELATIONS,S064,ANX,ATT,ANX-ATT,,,,,,,220.0
R1,CORRELATIONS,S064,ANX,BI,ANX-BI,,,,,,,220.0
R1,CORRELATIONS,S064,ANX,EE,ANX-EE,,,,,,,220.0
R1,CORRELATIONS,S064,ANX,FC,ANX-FC,,,,,,,220.0
R1,CORRELATIONS,S064,ANX,PE,ANX-PE,,,,,,,220.0
R1,CORRELATIONS,S064,ANX,SE,ANX-SE,,,,,,,220.0
R1,CORRELATIONS,S064,ANX,SI,ANX-SI,,,,,,,220.0
R1,CORRELATIONS,S064,ANX,TRU,ANX-TRU,,,,,,,220.0
R1,CORRELATIONS,S064,ANX,UB,ANX-UB,,,,,,,220.0
R1,CORRELATIONS,S064,ATT,BI,ATT-BI,,,,,,,220.0
R1,CORRELATIONS,S064,ATT,EE,ATT-EE,,-0.145,path_coefficient,"Figure 2, p.12; text p.11",review,HM mapped to ATT (moderate confidence). Path HM->EEX. Non-significant.,220.0
R1,CORRELATIONS,S064,ATT,FC,ATT-FC,,,,,,,220.0
R1,CORRELATIONS,S064,ATT,PE,ATT-PE,,0.608,path_coefficient,"Figure 2, p.12; text p.11",review,"HM mapped to ATT (moderate confidence, UTAUT2 crosswalk). Path HM->PE.",220.0
R1,CORRELATIONS,S064,ATT,SE,ATT-SE,,,,,,,220.0
R1,CORRELATIONS,S064,ATT,SI,ATT-SI,,,,,,,220.0
R1,CORRELATIONS,S064,ATT,TRU,ATT-TRU,,,,,,,220.0
R1,CORRELATIONS,S064,ATT,UB,ATT-UB,,,,,,,220.0
R1,CORRELATIONS,S064,BI,EE,BI-EE,,,,,,,220.0
R1,CORRELATIONS,S064,BI,FC,BI-FC,,,,,,,220.0
R1,CORRELATIONS,S064,BI,PE,BI-PE,,,,,,,220.0
R1,CORRELATIONS,S064,BI,SE,BI-SE,,,,,,,220.0
R1,CORRELATIONS,S064,BI,SI,BI-SI,,,,,,,220.0
R1,CORRELATIONS,S064,BI,TRU,BI-TRU,,,,,,,220.0
R1,CORRELATIONS,S064,BI,UB,BI-UB,,,,,,,220.0
R1,CORRELATIONS,S064,EE,FC,EE-FC,,,,,,,220.0
R1,CORRELATIONS,S064,EE,PE,EE-PE,,,,,,,220.0
R1,CORRELATIONS,S064,EE,SE,EE-SE,,,,,,,220.0
R1,CORRELATIONS,S064,EE,SI,EE-SI,,0.153,path_coefficient,"Figure 2, p.12; text p.11",,Path SI->EEX. Non-significant.,220.0
R1,CORRELATIONS,S064,EE,TRU,EE-TRU,,,,,,,220.0
R1,CORRELATIONS,S064,EE,UB,EE-UB,,,,,,,220.0
R1,CORRELATIONS,S064,FC,PE,FC-PE,,,,,,,220.0
R1,CORRELATIONS,S064,FC,SE,FC-SE,,,,,,,220.0
R1,CORRELATIONS,S064,FC,SI,FC-SI,,,,,,,220.0
R1,CORRELATIONS,S064,FC,TRU,FC-TRU,,,,,,,220.0
R1,CORRELATIONS,S064,FC,UB,FC-UB,,,,,,,220.0
R1,CORRELATIONS,S064,PE,SE,PE-SE,,,,,,,220.0
R1,CORRELATIONS,S064,PE,SI,PE-SI,,0.311,path_coefficient,"Figure 2, p.12; text p.11",,Path SI->PE. PLS-SEM.,220.0
R1,CORRELATIONS,S064,PE,TRU,PE-TRU,,,,,,,220.0
R1,CORRELATIONS,S064,PE,UB,PE-UB,,,,,,,220.0
R1,CORRELATIONS,S064,SE,SI,SE-SI,,,,,,,220.0
R1,CORRELATIONS,S064,SE,TRU,SE-TRU,,,,,,,220.0
R1,CORRELATIONS,S064,SE,UB,SE-UB,,,,,,,220.0
R1,CORRELATIONS,S064,SI,TRU,SI-TRU,,,,,,,220.0
R1,CORRELATIONS,S064,SI,UB,SI-UB,,,,,,,220.0
R1,CORRELATIONS,S064,TRU,UB,TRU-UB,,,,,,,220.0
R1,CORRELATIONS,S177,ANX,ATT,ANX-ATT,,,,,,,283.0
R1,CORRELATIONS,S177,ANX,BI,ANX-BI,,,,,,,283.0
R1,CORRELATIONS,S177,ANX,EE,ANX-EE,,,,,,,283.0
R1,CORRELATIONS,S177,ANX,FC,ANX-FC,,,,,,,283.0
R1,CORRELATIONS,S177,ANX,PE,ANX-PE,,,,,,,283.0
R1,CORRELATIONS,S177,ANX,SE,ANX-SE,,,,,,,283.0
R1,CORRELATIONS,S177,ANX,SI,ANX-SI,,,,,,,283.0
R1,CORRELATIONS,S177,ANX,TRU,ANX-TRU,,,,,,,283.0
R1,CORRELATIONS,S177,ANX,UB,ANX-UB,,,,,,,283.0
R1,CORRELATIONS,S177,ATT,BI,ATT-BI,,,,,,,283.0
R1,CORRELATIONS,S177,ATT,EE,ATT-EE,,,,,,,283.0
R1,CORRELATIONS,S177,ATT,FC,ATT-FC,,,,,,,283.0
R1,CORRELATIONS,S177,ATT,PE,ATT-PE,,,,,,,283.0
R1,CORRELATIONS,S177,ATT,SE,ATT-SE,,,,,,,283.0
R1,CORRELATIONS,S177,ATT,SI,ATT-SI,,,,,,,283.0
R1,CORRELATIONS,S177,ATT,TRU,ATT-TRU,,,,,,,283.0
R1,CORRELATIONS,S177,ATT,UB,ATT-UB,,,,,,,283.0
R1,CORRELATIONS,S177,BI,EE,BI-EE,0.718,0.229,fornell_larcker_plssem,"Table 3 (Fornell-Larcker), p.8",,r from Fornell-Larcker. Path PEOU->ITU beta=0.229.,283.0
R1,CORRELATIONS,S177,BI,FC,BI-FC,,,,,,,283.0
R1,CORRELATIONS,S177,BI,PE,BI-PE,0.712,0.338,fornell_larcker_plssem,"Table 3 (Fornell-Larcker), p.8",,r from Fornell-Larcker. Path PU->ITU beta=0.338.,283.0
R1,CORRELATIONS,S177,BI,SE,BI-SE,,,,,,,283.0
R1,CORRELATIONS,S177,BI,SI,BI-SI,,,,,,,283.0
R1,CORRELATIONS,S177,BI,TRU,BI-TRU,,,,,,,283.0
R1,CORRELATIONS,S177,BI,UB,BI-UB,,,,,,,283.0
R1,CORRELATIONS,S177,EE,FC,EE-FC,,,,,,,283.0
R1,CORRELATIONS,S177,EE,PE,EE-PE,0.571,0.571,fornell_larcker_plssem,"Table 3 (Fornell-Larcker), p.8",,PLS-SEM composite correlations. Also path PEOU->PU beta=0.571.,283.0
R1,CORRELATIONS,S177,EE,SE,EE-SE,,,,,,,283.0
R1,CORRELATIONS,S177,EE,SI,EE-SI,,,,,,,283.0
R1,CORRELATIONS,S177,EE,TRU,EE-TRU,,,,,,,283.0
R1,CORRELATIONS,S177,EE,UB,EE-UB,,,,,,,283.0
R1,CORRELATIONS,S177,FC,PE,FC-PE,,,,,,,283.0
R1,CORRELATIONS,S177,FC,SE,FC-SE,,,,,,,283.0
R1,CORRELATIONS,S177,FC,SI,FC-SI,,,,,,,283.0
R1,CORRELATIONS,S177,FC,TRU,FC-TRU,,,,,,,283.0
R1,CORRELATIONS,S177,FC,UB,FC-UB,,,,,,,283.0
R1,CORRELATIONS,S177,PE,SE,PE-SE,,,,,,,283.0
R1,CORRELATIONS,S177,PE,SI,PE-SI,,,,,,,283.0
R1,CORRELATIONS,S177,PE,TRU,PE-TRU,,,,,,,283.0
R1,CORRELATIONS,S177,PE,UB,PE-UB,,,,,,,283.0
R1,CORRELATIONS,S177,SE,SI,SE-SI,,,,,,,283.0
R1,CORRELATIONS,S177,SE,TRU,SE-TRU,,,,,,,283.0
R1,CORRELATIONS,S177,SE,UB,SE-UB,,,,,,,283.0
R1,CORRELATIONS,S177,SI,TRU,SI-TRU,,,,,,,283.0
R1,CORRELATIONS,S177,SI,UB,SI-UB,,,,,,,283.0
R1,CORRELATIONS,S177,TRU,UB,TRU-UB,,,,,,,283.0
R1,CORRELATIONS,S169,ANX,ATT,ANX-ATT,,,,,,,250.0
R1,CORRELATIONS,S169,ANX,BI,ANX-BI,,,,,,,250.0
R1,CORRELATIONS,S169,ANX,EE,ANX-EE,,,,,,,250.0
R1,CORRELATIONS,S169,ANX,FC,ANX-FC,,,,,,,250.0
R1,CORRELATIONS,S169,ANX,PE,ANX-PE,,,,,,,250.0
R1,CORRELATIONS,S169,ANX,SE,ANX-SE,,,,,,,250.0
R1,CORRELATIONS,S169,ANX,SI,ANX-SI,,,,,,,250.0
R1,CORRELATIONS,S169,ANX,TRU,ANX-TRU,,,,,,,250.0
R1,CORRELATIONS,S169,ANX,UB,ANX-UB,,,,,,,250.0
R1,CORRELATIONS,S169,ATT,BI,ATT-BI,0.792,,fornell_larcker_plssem,"Table 4 (Fornell-Larcker), p.12",,,250.0
R1,CORRELATIONS,S169,ATT,EE,ATT-EE,0.628,,fornell_larcker_plssem,"Table 4 (Fornell-Larcker), p.12",,,250.0
R1,CORRELATIONS,S169,ATT,FC,ATT-FC,0.464,,fornell_larcker_plssem,"Table 4 (Fornell-Larcker), p.12",,,250.0
R1,CORRELATIONS,S169,ATT,PE,ATT-PE,0.808,,fornell_larcker_plssem,"Table 4 (Fornell-Larcker), p.12",,,250.0
R1,CORRELATIONS,S169,ATT,SE,ATT-SE,,,,,,,250.0
R1,CORRELATIONS,S169,ATT,SI,ATT-SI,,,,,,,250.0
R1,CORRELATIONS,S169,ATT,TRU,ATT-TRU,,,,,,,250.0
R1,CORRELATIONS,S169,ATT,UB,ATT-UB,,,,,,,250.0
R1,CORRELATIONS,S169,BI,EE,BI-EE,0.533,,fornell_larcker_plssem,"Table 4 (Fornell-Larcker), p.12",,,250.0
R1,CORRELATIONS,S169,BI,FC,BI-FC,0.292,,fornell_larcker_plssem,"Table 4 (Fornell-Larcker), p.12",,,250.0
R1,CORRELATIONS,S169,BI,PE,BI-PE,0.703,,fornell_larcker_plssem,"Table 4 (Fornell-Larcker), p.12",,,250.0
R1,CORRELATIONS,S169,BI,SE,BI-SE,,,,,,,250.0
R1,CORRELATIONS,S169,BI,SI,BI-SI,,,,,,,250.0
R1,CORRELATIONS,S169,BI,TRU,BI-TRU,,,,,,,250.0
R1,CORRELATIONS,S169,BI,UB,BI-UB,,,,,,,250.0
R1,CORRELATIONS,S169,EE,FC,EE-FC,0.27,,fornell_larcker_plssem,"Table 4 (Fornell-Larcker), p.12",,,250.0
R1,CORRELATIONS,S169,EE,PE,EE-PE,0.609,,fornell_larcker_plssem,"Table 4 (Fornell-Larcker), p.12",,,250.0
R1,CORRELATIONS,S169,EE,SE,EE-SE,,,,,,,250.0
R1,CORRELATIONS,S169,EE,SI,EE-SI,,,,,,,250.0
R1,CORRELATIONS,S169,EE,TRU,EE-TRU,,,,,,,250.0
R1,CORRELATIONS,S169,EE,UB,EE-UB,,,,,,,250.0
R1,CORRELATIONS,S169,FC,PE,FC-PE,0.369,,fornell_larcker_plssem,"Table 4 (Fornell-Larcker), p.12",,,250.0
R1,CORRELATIONS,S169,FC,SE,FC-SE,,,,,,,250.0
R1,CORRELATIONS,S169,FC,SI,FC-SI,,,,,,,250.0
R1,CORRELATIONS,S169,FC,TRU,FC-TRU,,,,,,,250.0
R1,CORRELATIONS,S169,FC,UB,FC-UB,,,,,,,250.0
R1,CORRELATIONS,S169,PE,SE,PE-SE,,,,,,,250.0
R1,CORRELATIONS,S169,PE,SI,PE-SI,,,,,,,250.0
R1,CORRELATIONS,S169,PE,TRU,PE-TRU,,,,,,,250.0
R1,CORRELATIONS,S169,PE,UB,PE-UB,,,,,,,250.0
R1,CORRELATIONS,S169,SE,SI,SE-SI,,,,,,,250.0
R1,CORRELATIONS,S169,SE,TRU,SE-TRU,,,,,,,250.0
R1,CORRELATIONS,S169,SE,UB,SE-UB,,,,,,,250.0
R1,CORRELATIONS,S169,SI,TRU,SI-TRU,,,,,,,250.0
R1,CORRELATIONS,S169,SI,UB,SI-UB,,,,,,,250.0
R1,CORRELATIONS,S169,TRU,UB,TRU-UB,,,,,,,250.0
R1,CORRELATIONS,S015,ANX,ATT,ANX-ATT,,,,,,,528.0
R1,CORRELATIONS,S015,ANX,BI,ANX-BI,,,,,,,528.0
R1,CORRELATIONS,S015,ANX,EE,ANX-EE,,,,,,,528.0
R1,CORRELATIONS,S015,ANX,FC,ANX-FC,,,,,,,528.0
R1,CORRELATIONS,S015,ANX,PE,ANX-PE,,,,,,,528.0
R1,CORRELATIONS,S015,ANX,SE,ANX-SE,,,,,,,528.0
R1,CORRELATIONS,S015,ANX,SI,ANX-SI,,,,,,,528.0
R1,CORRELATIONS,S015,ANX,TRU,ANX-TRU,,,,,,,528.0
R1,CORRELATIONS,S015,ANX,UB,ANX-UB,,,,,,,528.0
R1,CORRELATIONS,S015,ATT,BI,ATT-BI,,,,,,,528.0
R1,CORRELATIONS,S015,ATT,EE,ATT-EE,,,,,,,528.0
R1,CORRELATIONS,S015,ATT,FC,ATT-FC,,,,,,,528.0
R1,CORRELATIONS,S015,ATT,PE,ATT-PE,,,,,,,528.0
R1,CORRELATIONS,S015,ATT,SE,ATT-SE,,,,,,,528.0
R1,CORRELATIONS,S015,ATT,SI,ATT-SI,,,,,,,528.0
R1,CORRELATIONS,S015,ATT,TRU,ATT-TRU,,,,,,,528.0
R1,CORRELATIONS,S015,ATT,UB,ATT-UB,,,,,,,528.0
R1,CORRELATIONS,S015,BI,EE,BI-EE,0.686,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
R1,CORRELATIONS,S015,BI,FC,BI-FC,0.579,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
R1,CORRELATIONS,S015,BI,PE,BI-PE,0.816,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
R1,CORRELATIONS,S015,BI,SE,BI-SE,,,,,,,528.0
R1,CORRELATIONS,S015,BI,SI,BI-SI,0.59,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
R1,CORRELATIONS,S015,BI,TRU,BI-TRU,,,,,,,528.0
R1,CORRELATIONS,S015,BI,UB,BI-UB,0.79,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
R1,CORRELATIONS,S015,EE,FC,EE-FC,0.76,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
R1,CORRELATIONS,S015,EE,PE,EE-PE,0.627,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
R1,CORRELATIONS,S015,EE,SE,EE-SE,,,,,,,528.0
R1,CORRELATIONS,S015,EE,SI,EE-SI,0.451,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
R1,CORRELATIONS,S015,EE,TRU,EE-TRU,,,,,,,528.0
R1,CORRELATIONS,S015,EE,UB,EE-UB,0.617,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
R1,CORRELATIONS,S015,FC,PE,FC-PE,0.527,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
R1,CORRELATIONS,S015,FC,SE,FC-SE,,,,,,,528.0
R1,CORRELATIONS,S015,FC,SI,FC-SI,0.449,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
R1,CORRELATIONS,S015,FC,TRU,FC-TRU,,,,,,,528.0
R1,CORRELATIONS,S015,FC,UB,FC-UB,0.512,,fornell_larcker_cbsem,"Table 1 (Fornell-Larcker Poland), p.8",,CB-SEM (AMOS). Poland sample.,528.0
