record_id,decision,confidence,code,reason,model,timestamp
REC_12381,include,0.88,,"AI합의include확인, Predicting EFL Students’ Use of Artificial Intelligence Tool",claude-opus-4-6,2026-02-26 14:56:39
REC_01840,include,0.88,,"AI합의include확인, Disclosing motivation and educational self-efficacy in AI-en",claude-opus-4-6,2026-02-26 14:56:39
REC_09420,include,0.88,,"AI합의include확인, Development and Validation of the Artificial Intelligence Le",claude-opus-4-6,2026-02-26 14:56:39
REC_12391,include,0.88,,"AI합의include확인, Using ChatGPT as a virtual speaking tutor to boost EFL learn",claude-opus-4-6,2026-02-26 14:56:39
REC_03559,include,0.88,,"AI합의include확인, Factors affecting Artificial Intelligence usage intention am",claude-opus-4-6,2026-02-26 14:56:39
REC_07602,include,0.88,,"AI합의include확인, College Teachers' Behavioral Intention to Adopt Artificial I",claude-opus-4-6,2026-02-26 14:56:39
REC_11219,include,0.88,,"AI합의include확인, Unlocking the Future of Education: Empirical Insights into t",claude-opus-4-6,2026-02-26 14:56:39
REC_09430,include,0.88,,"AI합의include확인, Factors Influencing the Acceptance of ChatGPT in High Educat",claude-opus-4-6,2026-02-26 14:56:39
REC_12394,include,0.88,,"AI합의include확인, Spontaneous Use of Generative Artificial Intelligence in Pre",claude-opus-4-6,2026-02-26 14:56:39
REC_01255,include,0.88,,"AI합의include확인, Understanding pre-service teachers' acceptance of generative",claude-opus-4-6,2026-02-26 14:56:39
REC_07619,include,0.85,,"L2전공 GenAI 비형식학습, TPB, 행동의도",claude-opus-4-6,2026-02-26 14:56:39
REC_03884,include,0.88,,"AI합의include확인, ChatGPT acceptance and use through UTAUT and TPB: A big surv",claude-opus-4-6,2026-02-26 14:56:39
REC_12423,include,0.88,,"AI합의include확인, Exploring AI integration in biology self-learning: A TAM-bas",claude-opus-4-6,2026-02-26 14:56:39
REC_09449,include,0.88,,"AI합의include확인, Generative AI Use Among Saudi and Korean Language Learners i",claude-opus-4-6,2026-02-26 14:56:39
REC_07630,include,0.88,,"AI합의include확인, Key Factors Influencing Preservice Chinese Teachers' Willing",claude-opus-4-6,2026-02-26 14:56:39
REC_01286,include,0.88,,"AI합의include확인, What Factors Affect the Adoption Intention and Actual Use of",claude-opus-4-6,2026-02-26 14:56:39
REC_09455,include,0.88,,"AI합의include확인, Predicting Chinese Postgraduates' Intention to Use Generativ",claude-opus-4-6,2026-02-26 14:56:39
REC_11289,uncertain,0.6,,"예비교사 AI준비도, 카자흐스탄 - 수용 프레임워크 불명확",claude-opus-4-6,2026-02-26 14:56:39
REC_01290,include,0.88,,"AI합의include확인, Between a Bot and a Hard Place: Student Engagement, Technolo",claude-opus-4-6,2026-02-26 14:56:39
REC_01888,include,0.88,,"AI합의include확인, Leadership styles and AI acceptance in academic libraries in",claude-opus-4-6,2026-02-26 14:56:39
REC_09466,include,0.88,,"AI합의include확인, Chatting Heavily with ChatGPT: Investigating Usefulness, Pri",claude-opus-4-6,2026-02-26 14:56:39
REC_07637,uncertain,0.55,,AI+포스트모던아트 모델개발 - 기술적/실험적,claude-opus-4-6,2026-02-26 14:56:39
REC_03922,include,0.88,,"AI합의include확인, An AI-assisted critical thinking intervention to enhance und",claude-opus-4-6,2026-02-26 14:56:39
REC_09468,include,0.88,,"AI합의include확인, Exploring Prospective Teachers' Intentions for Artificial In",claude-opus-4-6,2026-02-26 14:56:39
REC_11293,include,0.88,,"AI합의include확인, The Use of ChatGPT in Academic Writing by University Student",claude-opus-4-6,2026-02-26 14:56:39
REC_03931,include,0.88,,"AI합의include확인, ChatGPT as a tool for self-learning English among EFL learne",claude-opus-4-6,2026-02-26 14:56:39
REC_11299,include,0.88,,"AI합의include확인, Unleashing the determinants of adoption of ChatGPT in medica",claude-opus-4-6,2026-02-26 14:56:39
REC_03938,include,0.88,,"AI합의include확인, University EFL instructors' engagement with generative AI: A",claude-opus-4-6,2026-02-26 14:56:39
REC_01467,include,0.88,,"AI합의include확인, Exploring the usage behavior of generative artificial intell",claude-opus-4-6,2026-02-26 14:56:39
REC_01916,uncertain,0.55,,휴머노이드로봇 TAM확장 - 로봇=AI 경계 모호,claude-opus-4-6,2026-02-26 14:56:39
REC_03981,include,0.88,,"GenAI수용, TPB, 고등교육",claude-opus-4-6,2026-02-26 14:56:39
REC_01918,include,0.82,,"대학생 ChatGPT 행동의도, 통합모델",claude-opus-4-6,2026-02-26 14:56:39
REC_01922,include,0.88,,"AI합의include확인, Key factors influencing intention to use ChatGPT: An empiric",claude-opus-4-6,2026-02-26 14:56:39
REC_04000,include,0.88,,"AI합의include확인, The predictive effect of nursing students' attitudes and acc",claude-opus-4-6,2026-02-26 14:56:39
REC_01931,include,0.88,,"AI합의include확인, The psychology of AI adoption in education: University stude",claude-opus-4-6,2026-02-26 14:56:39
REC_01932,include,0.88,,"AI합의include확인, Association between Generative AI self-efficacy and Generati",claude-opus-4-6,2026-02-26 14:56:39
REC_01934,include,0.88,,"AI합의include확인, Perceptions of generative AI in teaching and learning: UTAUT",claude-opus-4-6,2026-02-26 14:56:39
REC_12813,include,0.88,,"AI합의include확인, Faculty acceptance and use of generative artificial intellig",claude-opus-4-6,2026-02-26 14:56:39
REC_10096,include,0.88,,"AI합의include확인, A multidimensional study of AI adoption among University stu",claude-opus-4-6,2026-02-26 14:56:39
REC_05388,include,0.85,,"ChatGPT 언어학습 태도, SEM",claude-opus-4-6,2026-02-26 14:56:39
REC_10134,include,0.88,,"AI합의include확인, Artificial intelligence and communication technologies in ac",claude-opus-4-6,2026-02-26 14:56:39
REC_05414,include,0.88,,"AI합의include확인, The (Un)Knowledgeable, the (Un)Skilled? Undertaking Chat-GPT",claude-opus-4-6,2026-02-26 14:56:39
REC_10137,uncertain,0.6,,대학생 GenAI 의존/저항 - 비표준 수용 개념,claude-opus-4-6,2026-02-26 14:56:39
REC_11866,include,0.88,,"AI합의include확인, Utilization of, Perceptions on, and Intention to Use AI Chat",claude-opus-4-6,2026-02-26 14:56:39
REC_12850,include,0.88,,"AI합의include확인, Motivational and appraisal factors shaping generative AI use",claude-opus-4-6,2026-02-26 14:56:39
REC_04672,include,0.88,,"AI합의include확인, A multinational study on the factors influencing university ",claude-opus-4-6,2026-02-26 14:56:39
REC_12853,include,0.88,,"AI합의include확인, Adoption intention of generative artificial intelligence amo",claude-opus-4-6,2026-02-26 14:56:39
REC_12854,include,0.88,,"AI합의include확인, Balancing generative AI integration and faculty well-being: ",claude-opus-4-6,2026-02-26 14:56:39
REC_02174,include,0.88,,"AI합의include확인, Exploring the role of intrinsic motivation in ChatGPT adopti",claude-opus-4-6,2026-02-26 14:56:39
REC_04692,include,0.88,,"AI합의include확인, Generative artificial intelligence in entrepreneurship educa",claude-opus-4-6,2026-02-26 14:56:39
REC_02175,include,0.88,,"AI합의include확인, ChatGPT in higher education learning: Acceptance and use",claude-opus-4-6,2026-02-26 14:56:39
REC_10258,include,0.88,,"AI합의include확인, New Challenges of Learning Accounting With Artificial Intell",claude-opus-4-6,2026-02-26 14:56:39
REC_05478,include,0.88,,"AI합의include확인, Understanding the impact of knowledge management factors on ",claude-opus-4-6,2026-02-26 14:56:39
REC_02179,include,0.88,,"AI합의include확인, Integrating the adapted UTAUT model with moral obligation, t",claude-opus-4-6,2026-02-26 14:56:39
REC_13762,include,0.88,,"AI합의include확인, Artificial Intelligence Tool Adoption in Higher Education: A",claude-opus-4-6,2026-02-26 14:56:39
REC_06539,include,0.88,,"AI합의include확인, Learning by the prompt: impact of generative AI on student e",claude-opus-4-6,2026-02-26 14:56:39
REC_13336,include,0.88,,"AI합의include확인, Promoting teaching innovation among university teachers thro",claude-opus-4-6,2026-02-26 14:56:39
REC_02188,include,0.88,,"AI합의include확인, Exploring the paradoxical use of ChatGPT in education: Analy",claude-opus-4-6,2026-02-26 14:56:39
REC_13342,include,0.88,,"AI합의include확인, The impact of Chinese undergraduates' perceived acceptance o",claude-opus-4-6,2026-02-26 14:56:39
REC_13780,include,0.88,,"AI합의include확인, Modeling Student Acceptance of AI Technologies in Higher Edu",claude-opus-4-6,2026-02-26 14:56:39
REC_06594,include,0.88,,"AI합의include확인, The impact of technology readiness and use perceptions on st",claude-opus-4-6,2026-02-26 14:56:39
REC_02192,include,0.88,,"AI합의include확인, A cross-national assessment of artificial intelligence (AI) ",claude-opus-4-6,2026-02-26 14:56:39
REC_06606,exclude,0.85,E-FT4,건설전문가 적응학습 수용 - 교육맥락 아님,claude-opus-4-6,2026-02-26 14:56:39
REC_02194,include,0.88,,"AI합의include확인, Extending the technology acceptance model: The role of subje",claude-opus-4-6,2026-02-26 14:56:39
REC_13848,include,0.88,,"AI합의include확인, Understanding Medical Students' Perceptions of and Behaviora",claude-opus-4-6,2026-02-26 14:56:39
REC_02197,include,0.88,,"AI합의include확인, What influences college students using AI for academic writi",claude-opus-4-6,2026-02-26 14:56:39
REC_01673,include,0.88,,"AI합의include확인, Factors influencing Chinese college students' intention to u",claude-opus-4-6,2026-02-26 14:56:39
REC_06650,include,0.88,,"AI합의include확인, Is generative artificial intelligence (GenAI) trustable amon",claude-opus-4-6,2026-02-26 14:56:39
REC_00715,uncertain,0.55,,"AI SLE 정밀교육 효과/수용 - 효과 중심, 수용 불명확",claude-opus-4-6,2026-02-26 14:56:39
REC_06658,include,0.88,,"AI합의include확인, Dimensions of artificial intelligence acceptance among pre-s",claude-opus-4-6,2026-02-26 14:56:39
REC_13881,include,0.88,,"AI합의include확인, Determinants of Humanities and Social Sciences Students' Int",claude-opus-4-6,2026-02-26 14:56:39
REC_00718,include,0.88,,"AI합의include확인, Understanding key drivers affecting students' use of artific",claude-opus-4-6,2026-02-26 14:56:39
REC_00720,include,0.88,,"AI합의include확인, Adoption, use and enhancement of virtual learning during COV",claude-opus-4-6,2026-02-26 14:56:39
REC_13883,include,0.88,,"AI합의include확인, Integrating Motivation Theory into the AIED Curriculum for T",claude-opus-4-6,2026-02-26 14:56:39
REC_02204,include,0.88,,"AI합의include확인, Understanding of ChatGPT adoption among business school stud",claude-opus-4-6,2026-02-26 14:56:39
REC_13884,include,0.88,,"AI합의include확인, Determinants of ChatGPT Adoption Intention in Higher Educati",claude-opus-4-6,2026-02-26 14:56:39
REC_02205,include,0.88,,"AI합의include확인, Factors affecting acceptance of ChatGPT-4o by English langua",claude-opus-4-6,2026-02-26 14:56:39
REC_00724,uncertain,0.55,,"챗봇 빈도/만족도→자기효능감/몰입 - 효과측정, 수용 아님",claude-opus-4-6,2026-02-26 14:56:39
REC_13887,include,0.88,,"AI합의include확인, Trust in Generative AI Tools: A Comparative Study of Higher ",claude-opus-4-6,2026-02-26 14:56:39
REC_00725,include,0.88,,"AI합의include확인, Towards a wearable education: Understanding the determinants",claude-opus-4-6,2026-02-26 14:56:39
REC_06711,include,0.88,,"AI합의include확인, Factors affecting intention of academic librarians in Pakist",claude-opus-4-6,2026-02-26 14:56:39
REC_02208,include,0.88,,"AI합의include확인, Factors influencing intention to adopt an AI chatbot for lea",claude-opus-4-6,2026-02-26 14:56:39
REC_13890,include,0.88,,"AI합의include확인, Exploring the Determinants of Continuous Participation in Vi",claude-opus-4-6,2026-02-26 14:56:39
REC_01720,include,0.88,,"AI합의include확인, What explains teachers’ trust in AI in education across six ",claude-opus-4-6,2026-02-26 14:56:39
REC_06725,uncertain,0.6,,"AI통합 학생몰입, SEM - 몰입=수용? 모호",claude-opus-4-6,2026-02-26 14:56:39
REC_13484,include,0.88,,"AI합의include확인, A longitudinal study on artificial intelligence adoption: un",claude-opus-4-6,2026-02-26 14:56:39
REC_13891,include,0.88,,"AI합의include확인, Chatbot Technology Use and Acceptance Using Educational Pers",claude-opus-4-6,2026-02-26 14:56:39
REC_06726,include,0.88,,"AI합의include확인, AI as my teacher: adoption of AI-driven virtual teaching ass",claude-opus-4-6,2026-02-26 14:56:39
REC_13892,include,0.88,,"AI합의include확인, AI Literacy and Intention to Use Text-Based GenAI for Learni",claude-opus-4-6,2026-02-26 14:56:39
REC_02212,include,0.88,,"AI합의include확인, Do in-service teachers accept artificial intelligence-driven",claude-opus-4-6,2026-02-26 14:56:39
REC_06735,include,0.88,,"AI합의include확인, Developing enrollment intentions for work-based learning tha",claude-opus-4-6,2026-02-26 14:56:39
REC_02215,uncertain,0.6,,"학습자-GenAI 관계 척도 개발/타당화 - 척도개발, 수용 아님",claude-opus-4-6,2026-02-26 14:56:39
REC_02217,include,0.88,,"AI합의include확인, The chain mediating effect of academic anxiety and performan",claude-opus-4-6,2026-02-26 14:56:39
REC_00750,include,0.88,,"AI합의include확인, Factors influencing students' intention to adopt and use Cha",claude-opus-4-6,2026-02-26 14:56:39
REC_00758,include,0.88,,"AI합의include확인, Gen-AI integration in higher education: Predicting intention",claude-opus-4-6,2026-02-26 14:56:39
REC_06852,include,0.88,,"AI합의include확인, Applying the stimulus-organism-behavior-consequence framewor",claude-opus-4-6,2026-02-26 14:56:39
REC_00761,include,0.88,,"AI합의include확인, ChatGPT as a CALL tool in language education: A study of hed",claude-opus-4-6,2026-02-26 14:56:39
REC_00762,include,0.82,,"AI학술지원 수용+학업성과, 말레이시아/파키스탄",claude-opus-4-6,2026-02-26 14:56:39
REC_00766,include,0.88,,"AI합의include확인, Examining the moderating effect of motivation on technology ",claude-opus-4-6,2026-02-26 14:56:39
REC_06876,include,0.88,,"AI합의include확인, University teachers' behavioral intentions of generative AI ",claude-opus-4-6,2026-02-26 14:56:39
REC_05775,include,0.88,,"AI합의include확인, Predictors of university students' acceptance of ChatGPT in ",claude-opus-4-6,2026-02-26 14:56:39
REC_08743,include,0.88,,"AI합의include확인, Examining GenAI readiness and behavioral intention of adult ",claude-opus-4-6,2026-02-26 14:56:39
REC_05777,include,0.88,,"AI합의include확인, Modelling university lecturers' intention to adopt artificia",claude-opus-4-6,2026-02-26 14:56:39
REC_12164,include,0.88,,"AI합의include확인, Factors Driving ChatGPT Adoption in Higher Education: A UTAU",claude-opus-4-6,2026-02-26 14:56:39
REC_11362,include,0.88,,"AI합의include확인, Evaluating Generative AI Tool Adoption and Its Effects on Ac",claude-opus-4-6,2026-02-26 14:56:39
REC_05782,include,0.88,,"AI합의include확인, University students' use of artificial intelligence for acad",claude-opus-4-6,2026-02-26 14:56:39
REC_05784,include,0.88,,"AI합의include확인, Unravelling digital distraction in ChatGPT use among EST lea",claude-opus-4-6,2026-02-26 14:56:39
REC_11382,include,0.88,,"AI합의include확인, Undergraduate Intentions of Generative Artificial Intelligen",claude-opus-4-6,2026-02-26 14:56:39
REC_02968,exclude,0.8,E-FT3,"메타버스 의학교육 수용, ML - 메타버스 초점",claude-opus-4-6,2026-02-26 14:56:39
REC_14174,include,0.88,,"AI합의include확인, AI adoption in accounting education: A UTAUT-based analysis ",claude-opus-4-6,2026-02-26 14:56:39
REC_12170,include,0.88,,"AI합의include확인, FACTORS INFLUENCING ARTIFICIAL INTELLIGENCE (AI) ADOPTION AM",claude-opus-4-6,2026-02-26 14:56:39
REC_07972,include,0.88,,"AI합의include확인, Modelling Generative AI Acceptance, Perceived Teachers' Enth",claude-opus-4-6,2026-02-26 14:56:39
REC_12174,exclude,0.78,E-FT4,이슬람신앙+AI태도/기술불안 - 교육맥락 아님,claude-opus-4-6,2026-02-26 14:56:39
REC_14931,include,0.88,,"AI합의include확인, Perceived Ease of Use and Usefulness in AI-Generated Content",claude-opus-4-6,2026-02-26 14:56:39
REC_14177,include,0.88,,"AI합의include확인, Research Article A detailed examination of faculty acceptanc",claude-opus-4-6,2026-02-26 14:56:39
REC_12189,include,0.88,,"AI합의include확인, Understanding ChatGPT Adoption among Higher Education Studen",claude-opus-4-6,2026-02-26 14:56:39
REC_07978,include,0.88,,"AI합의include확인, Modelling College Students' Acceptance to Use Generative Art",claude-opus-4-6,2026-02-26 14:56:39
REC_14207,exclude,0.75,E-FT3,"MALL 모바일언어학습 태국 - 모바일앱, AI 아님",claude-opus-4-6,2026-02-26 14:56:39
REC_11401,include,0.88,,"AI합의include확인, Integrating AI in Academia: A SEM Evaluation of Research Sch",claude-opus-4-6,2026-02-26 14:56:39
REC_11428,include,0.88,,"AI합의include확인, Artificial Intelligence in Higher Education: A Cross-Cultura",claude-opus-4-6,2026-02-26 14:56:39
REC_14209,include,0.88,,"AI합의include확인, Determinants of Student Adoption of Generative AI in Higher ",claude-opus-4-6,2026-02-26 14:56:39
REC_07981,uncertain,0.55,,"GenAI 맥락 L2 몰입학습 인지/정서요인 - 학습경험, 수용 아님",claude-opus-4-6,2026-02-26 14:56:39
REC_08926,include,0.88,,"AI합의include확인, A comprehensive model for AI adoption: Analysing key charact",claude-opus-4-6,2026-02-26 14:56:39
REC_05920,include,0.88,,"AI합의include확인, Artificial intelligence as an assistive technology in langua",claude-opus-4-6,2026-02-26 14:56:39
REC_05921,include,0.88,,"AI합의include확인, Dual-channel conduction modulated by digital literacy: exami",claude-opus-4-6,2026-02-26 14:56:39
REC_07985,uncertain,0.6,,"EFL학습자 언어태도+GenAI태도 - 태도측정, 수용 프레임워크 불명확",claude-opus-4-6,2026-02-26 14:56:39
