task_unit_id,study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,reference_r_value,reference_r_source,reference_evidence_type,evidence_family,denominator_family,scoring_eligibility,mapping_confidence,caveat_ids,source_location,frozen_reference_file,model_input_policy,step5_gate_status,notes
FC-S5-TASK-00034,S004,S004_full_sample_EE_SI,phase2,Pair D,full_sample,485,EE,SI,0.61,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00035,S004,S004_full_sample_EE_TRU,phase2,Pair D,full_sample,485,EE,TRU,0.52,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00036,S004,S004_full_sample_EE_UB,phase2,Pair D,full_sample,485,EE,UB,0.607,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00037,S004,S004_full_sample_FC_PE,phase2,Pair D,full_sample,485,FC,PE,0.676,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00038,S004,S004_full_sample_FC_SI,phase2,Pair D,full_sample,485,FC,SI,0.59,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00039,S004,S004_full_sample_FC_UB,phase2,Pair D,full_sample,485,FC,UB,0.533,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00040,S004,S004_full_sample_PE_SE,phase2,Pair D,full_sample,485,PE,SE,0.601,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00041,S004,S004_full_sample_PE_SI,phase2,Pair D,full_sample,485,PE,SI,0.637,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00042,S004,S004_full_sample_PE_TRU,phase2,Pair D,full_sample,485,PE,TRU,0.541,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00043,S004,S004_full_sample_PE_UB,phase2,Pair D,full_sample,485,PE,UB,0.607,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00044,S004,S004_full_sample_SI_TRU,phase2,Pair D,full_sample,485,SI,TRU,0.563,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00045,S004,S004_full_sample_SI_UB,phase2,Pair D,full_sample,485,SI,UB,0.644,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
FC-S5-TASK-00046,S004,S004_full_sample_TRU_UB,phase2,Pair D,full_sample,485,TRU,UB,0.599,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S004.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.
