collection,source_file,file_name,line_or_row,study_id,analysis_record_id,task_unit_id,reference_record_id,construct_pair,numeric_value,source_type,denominator_family,include_primary,include_expanded,include_sensitivity,classification
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5044,S099,,P2-TASK-05043,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5110,S008,,P2-TASK-05109,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5176,S083,,P2-TASK-05175,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5242,S155,,P2-TASK-05241,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5308,S173,,P2-TASK-05307,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5374,S039,,P2-TASK-05373,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5440,S123,,P2-TASK-05439,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5506,S210,,P2-TASK-05505,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5572,S078,,P2-TASK-05571,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5638,S143,,P2-TASK-05637,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5704,S150,,P2-TASK-05703,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5770,S024,,P2-TASK-05769,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5836,S092,,P2-TASK-05835,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5902,S021,,P2-TASK-05901,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,5968,S171,,P2-TASK-05967,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6034,S137,,P2-TASK-06033,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6100,S101,,P2-TASK-06099,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6166,S096,,P2-TASK-06165,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6232,S094,,P2-TASK-06231,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6298,S068,,P2-TASK-06297,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6364,S106,,P2-TASK-06363,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6430,S056,,P2-TASK-06429,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6496,S085,,P2-TASK-06495,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6562,S181,,P2-TASK-06561,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6628,S221,,P2-TASK-06627,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6694,S183,,P2-TASK-06693,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6760,S004,,P2-TASK-06759,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6826,S121-1,,P2-TASK-06825,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6892,S121-2,,P2-TASK-06891,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,6958,S027,,P2-TASK-06957,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7024,S077,,P2-TASK-07023,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7090,S031,,P2-TASK-07089,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7156,S022,,P2-TASK-07155,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7222,S165,,P2-TASK-07221,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7288,S002,,P2-TASK-07287,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7354,S065,,P2-TASK-07353,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7420,S118,,P2-TASK-07419,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7486,S158,,P2-TASK-07485,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7552,S207,,P2-TASK-07551,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7618,S202,,P2-TASK-07617,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7684,S131,,P2-TASK-07683,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7750,S206,,P2-TASK-07749,,ANX-TRU,,excluded_duplicate_source,excluded_duplicate_source,,,,candidate_review_required
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7816,S209,,P2-TASK-07815,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_rq3_triage_task_units_20260611.csv,paper2_rq3_triage_task_units_20260611.csv,7882,S197,,P2-TASK-07881,,ANX-TRU,,absence_or_blank_consensus,absence_or_blank_consensus,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_masem_substitution_rerun_pair_impact_20260611.csv,paper2_masem_substitution_rerun_pair_impact_20260611.csv,111,,,,,ANX-TRU,,,,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/full_corpus_step5_beta_family_routing_audit_20260609.csv,full_corpus_step5_beta_family_routing_audit_20260609.csv,94,S066,,FC-S5-TASK-00679,,ANX-TRU,,beta_converted_peterson_brown,,,,,beta_path_or_source_statistic_converted_candidate
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_p0_p1_expert_review_20260611.csv,paper2_p0_p1_expert_review_20260611.csv,375,S142,,P2-TASK-02073,,ANX-TRU,,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,,,,beta_path_or_source_statistic_converted_candidate
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/paper_b/public_data_repository_20260611/4_Analysis_Outputs/paper2_p0_p1_expert_review_20260611.csv,paper2_p0_p1_expert_review_20260611.csv,1281,S206,,P2-TASK-07749,,ANX-TRU,,excluded_duplicate_source,excluded_duplicate_source,,,,candidate_review_required
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/docs/07_manuscript_exemplars/20260612/pre_analysis_processing/paper_a_n_matrix_pair_audit_20260612.csv,paper_a_n_matrix_pair_audit_20260612.csv,9,,,,,ANX-TRU,,,,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/.longtable/panel-runs/panel_run_mq0jd269_8wqm05/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/phase2/derived/phase2_pairwise_disagreement_long_20260525.csv,phase2_pairwise_disagreement_long_20260525.csv,27,S066,,,,ANX-TRU,,,,,,,absence_or_blank_trace
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/.longtable/panel-runs/panel_run_mq0jd269_8wqm05/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv,combined_coder_values_long_20260525.csv,1162,S102,,,,ANX-TRU,0.027,,,,,,candidate_review_required
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/.longtable/panel-runs/panel_run_mq0jd269_8wqm05/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv,combined_coder_values_long_20260525.csv,2380,S102,,,,ANX-TRU,0.027,,,,,,candidate_review_required
current_repo,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/.longtable/panel-runs/panel_run_mq0jd269_8wqm05/worktrees/worker-3-measurement_auditor/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv,combined_coder_values_long_20260525.csv,6103,S036,,,,ANX-TRU,-0.26,,,,,,candidate_review_required
