task_unit_id,study_id,decision_id,analysis_record_id,review_priority,denominator_family,rerun_input_role,expert_review_decision,construct_pair,statistic_value,source_locator,source_location,pdf_path,pdf_text_pages_extracted,pdf_text_review_status,pdf_text_review_decision,pdf_page,matched_value_variant,construct_1_terms_found,construct_2_terms_found,source_type_terms_found,pdf_text_snippet
P2-TASK-02713,S020,R2R3-CORR-V2-02498,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,sensitivity_only,retain_sensitivity_only_converted_input,PE-UB,0.707000,source_sheet_row=2499,,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S020.pdf,20,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,12,0.7,performance expectancy,,,".05 Note ANXS = anxiety about student learning; ANXU = Anxiety about using ChatGPT; ANXP = Anxiety about the future of the academic profession; FC = facilitating conditions; EE = effort expectancy; PE = performance expectancy Table 5 Summary results of B p Tolerance VIF multiple regression analyses to ANXP 0.026 0.490 0.739 1.353 predict BI ANXU -0.065 0.101 0.670 1.493 ANXS -0.077 0.040 0.762 1.313 Note ANXS = anxiety about student learning; EE 0.020 0.662 0.511 1.956 ANXU = Anxiety about using FC 0.154 0.001 0.482 2.073 ChatGPT; ANXP = Anxiety PE 0.739 < 0.001 0.702 1.424 about the future of the academic Gender -0.113 0.001 0.872 1.147 profession; FC = facilitating Age 0.048 0.160 0.921 1.085 conditions; EE = effort expectancy; PE = performance F = 98.395 (< 0.001) expectancy R2 = 0.826 expectations of ChatGPT being useful for their future careers than women. Lastly, men express a greater intention to continue using ChatGPT in the future. To examine the relationship between BI and explanatory variables, a multiple regressi"
P2-TASK-02719,S020,R2R3-CORR-V2-02504,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,sensitivity_only,retain_sensitivity_only_converted_input,SI-TRU,0.668000,source_sheet_row=2505,,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S020.pdf,20,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,12,0.7,,,,".05 Note ANXS = anxiety about student learning; ANXU = Anxiety about using ChatGPT; ANXP = Anxiety about the future of the academic profession; FC = facilitating conditions; EE = effort expectancy; PE = performance expectancy Table 5 Summary results of B p Tolerance VIF multiple regression analyses to ANXP 0.026 0.490 0.739 1.353 predict BI ANXU -0.065 0.101 0.670 1.493 ANXS -0.077 0.040 0.762 1.313 Note ANXS = anxiety about student learning; EE 0.020 0.662 0.511 1.956 ANXU = Anxiety about using FC 0.154 0.001 0.482 2.073 ChatGPT; ANXP = Anxiety PE 0.739 < 0.001 0.702 1.424 about the future of the academic Gender -0.113 0.001 0.872 1.147 profession; FC = facilitating Age 0.048 0.160 0.921 1.085 conditions; EE = effort expectancy; PE = performance F = 98.395 (< 0.001) expectancy R2 = 0.826 expectations of ChatGPT being useful for their future careers than women. Lastly, men express a greater intention to continue using ChatGPT in the future. To examine the relationship between BI and explanatory variables, a multiple regressi"
P2-TASK-02720,S020,R2R3-CORR-V2-02505,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,sensitivity_only,retain_sensitivity_only_converted_input,SI-UB,0.748000,source_sheet_row=2506,,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S020.pdf,20,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,12,0.7,,,,".05 Note ANXS = anxiety about student learning; ANXU = Anxiety about using ChatGPT; ANXP = Anxiety about the future of the academic profession; FC = facilitating conditions; EE = effort expectancy; PE = performance expectancy Table 5 Summary results of B p Tolerance VIF multiple regression analyses to ANXP 0.026 0.490 0.739 1.353 predict BI ANXU -0.065 0.101 0.670 1.493 ANXS -0.077 0.040 0.762 1.313 Note ANXS = anxiety about student learning; EE 0.020 0.662 0.511 1.956 ANXU = Anxiety about using FC 0.154 0.001 0.482 2.073 ChatGPT; ANXP = Anxiety PE 0.739 < 0.001 0.702 1.424 about the future of the academic Gender -0.113 0.001 0.872 1.147 profession; FC = facilitating Age 0.048 0.160 0.921 1.085 conditions; EE = effort expectancy; PE = performance F = 98.395 (< 0.001) expectancy R2 = 0.826 expectations of ChatGPT being useful for their future careers than women. Lastly, men express a greater intention to continue using ChatGPT in the future. To examine the relationship between BI and explanatory variables, a multiple regressi"
P2-TASK-02723,S020,R2R3-CORR-V2-02508,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,sensitivity_only,retain_sensitivity_only_converted_input,TRU-UB,0.688000,source_sheet_row=2509,,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S020.pdf,20,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,12,0.7,,,,".05 Note ANXS = anxiety about student learning; ANXU = Anxiety about using ChatGPT; ANXP = Anxiety about the future of the academic profession; FC = facilitating conditions; EE = effort expectancy; PE = performance expectancy Table 5 Summary results of B p Tolerance VIF multiple regression analyses to ANXP 0.026 0.490 0.739 1.353 predict BI ANXU -0.065 0.101 0.670 1.493 ANXS -0.077 0.040 0.762 1.313 Note ANXS = anxiety about student learning; EE 0.020 0.662 0.511 1.956 ANXU = Anxiety about using FC 0.154 0.001 0.482 2.073 ChatGPT; ANXP = Anxiety PE 0.739 < 0.001 0.702 1.424 about the future of the academic Gender -0.113 0.001 0.872 1.147 profession; FC = facilitating Age 0.048 0.160 0.921 1.085 conditions; EE = effort expectancy; PE = performance F = 98.395 (< 0.001) expectancy R2 = 0.826 expectations of ChatGPT being useful for their future careers than women. Lastly, men express a greater intention to continue using ChatGPT in the future. To examine the relationship between BI and explanatory variables, a multiple regressi"
P2-TASK-02736,S055,R2R3-CORR-V2-02521,P1-PRIMARY-00333,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,ATT-BI,0.793000,source_sheet_row=2522,0.793,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,28,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,12,0.793,,behavioural intention|BI,,"INTERACTIVE LEARNING ENVIRONMENTS 1003 Table 3. Discriminant validity using Fornell and Larcker criterion. BI EE FC HT HM PE SI USE BI 0.882 EE 0.689 0.802 FC 0.668 0.666 0.862 HT 0.692 0.535 0.574 0.857 HM 0.793 0.740 0.758 0.723 0.902 PE 0.692 0.800 0.644 0.552 0.672 0.867 SI 0.649 0.550 0.631 0.729 0.701 0.530 0.784 USE 0.845 0.764 0.781 0.652 0.862 0.741 0.679 0.847 Note: BI = Behavioural Intention; EE = Effort Expectancy; FC = Facilitating Conditions; HT = Habit; HM = Hedonic Motivation; PE = Performance Expectancy; SI = Social Influence and USE = Use Behaviour. The bold values are the square root of the average variance extracted (AVEs). Moreover, Henseler et al. (2015) suggested using a threshold of 0.85 or 0.90. From Table 4, the results of the HTMT criterion show that the values are not greater than .90, therefore, discriminant validity has been achieved. Also, the results of the PLS-SEM algorithm are dis"
P2-TASK-02737,S055,R2R3-CORR-V2-02522,P1-PRIMARY-00334,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,ATT-EE,0.740000,source_sheet_row=2523,0.74,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,28,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,10,0.7,,effort expectancy,,"2021). Assessment of measurement model Indicator reliability refers to the assessment of how well the indicator loadings for the exogenous construct predict the endogenous constructs (Hair et al., 2011). According to Hair et al. (2011), indi­ cator reliability is determined by ensuring that the item loadings are above 0.7. However, item load­ ings ranging from 0.4 to 0.7 may be retained if they contribute to increasing both the composite reliability (CR) above 0.7 and the average variance extracted (AVE) above 0.5. Consequently, items with loadings below 0.7, CR lower than 0.7, and AVE lower than 0.5 were eliminated. In this study, items BI2 and FC2 were deleted due to low factor loading. After this elimination process, the remain­ ing items demonstrated acceptable indicator reliability, with loadings ranging from 0.706 to 0.932, as indicated in Table 2. Construct reliability examines the internal consistency of constructs (Hair et al., 2011). In order to determine construct reliability, the composite reliability (CR) should"
P2-TASK-02738,S055,R2R3-CORR-V2-02523,P1-PRIMARY-00335,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,ATT-FC,0.758000,source_sheet_row=2524,0.758,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,28,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,12,0.758,,facilitating condition|facilitating conditions,,"INTERACTIVE LEARNING ENVIRONMENTS 1003 Table 3. Discriminant validity using Fornell and Larcker criterion. BI EE FC HT HM PE SI USE BI 0.882 EE 0.689 0.802 FC 0.668 0.666 0.862 HT 0.692 0.535 0.574 0.857 HM 0.793 0.740 0.758 0.723 0.902 PE 0.692 0.800 0.644 0.552 0.672 0.867 SI 0.649 0.550 0.631 0.729 0.701 0.530 0.784 USE 0.845 0.764 0.781 0.652 0.862 0.741 0.679 0.847 Note: BI = Behavioural Intention; EE = Effort Expectancy; FC = Facilitating Conditions; HT = Habit; HM = Hedonic Motivation; PE = Performance Expectancy; SI = Social Influence and USE = Use Behaviour. The bold values are the square root of the average variance extracted (AVEs). Moreover, Henseler et al. (2015) suggested using a threshold of 0.85 or 0.90. From Table 4, the results of the HTMT criterion show that the values are not greater than .90, therefore, discriminant validity has been achieved. Also, the results of the PLS-SEM algorithm are displayed in Fi"
P2-TASK-02739,S055,R2R3-CORR-V2-02524,P1-PRIMARY-00336,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,ATT-PE,0.672000,source_sheet_row=2525,0.672,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,28,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,10,0.7,,performance expectancy,,"2021). Assessment of measurement model Indicator reliability refers to the assessment of how well the indicator loadings for the exogenous construct predict the endogenous constructs (Hair et al., 2011). According to Hair et al. (2011), indi­ cator reliability is determined by ensuring that the item loadings are above 0.7. However, item load­ ings ranging from 0.4 to 0.7 may be retained if they contribute to increasing both the composite reliability (CR) above 0.7 and the average variance extracted (AVE) above 0.5. Consequently, items with loadings below 0.7, CR lower than 0.7, and AVE lower than 0.5 were eliminated. In this study, items BI2 and FC2 were deleted due to low factor loading. After this elimination process, the remain­ ing items demonstrated acceptable indicator reliability, with loadings ranging from 0.706 to 0.932, as indicated in Table 2. Construct reliability examines the internal consistency of constructs (Hair et al., 2011). In order to determine construct reliability, the composite reliability (CR) should"
P2-TASK-02741,S055,R2R3-CORR-V2-02526,P1-PRIMARY-00337,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,ATT-SI,0.701000,source_sheet_row=2527,0.701,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,28,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,10,0.7,,social influence,,"2021). Assessment of measurement model Indicator reliability refers to the assessment of how well the indicator loadings for the exogenous construct predict the endogenous constructs (Hair et al., 2011). According to Hair et al. (2011), indi­ cator reliability is determined by ensuring that the item loadings are above 0.7. However, item load­ ings ranging from 0.4 to 0.7 may be retained if they contribute to increasing both the composite reliability (CR) above 0.7 and the average variance extracted (AVE) above 0.5. Consequently, items with loadings below 0.7, CR lower than 0.7, and AVE lower than 0.5 were eliminated. In this study, items BI2 and FC2 were deleted due to low factor loading. After this elimination process, the remain­ ing items demonstrated acceptable indicator reliability, with loadings ranging from 0.706 to 0.932, as indicated in Table 2. Construct reliability examines the internal consistency of constructs (Hair et al., 2011). In order to determine construct reliability, the composite reliability (CR) should"
P2-TASK-02744,S055,R2R3-CORR-V2-02529,P1-PRIMARY-00338,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,ATT-UB,0.862000,source_sheet_row=2530,0.862,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,28,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,11,0.862,,use behaviour,correlation|r =,1002 F. ARTHUR ET AL. Table 2. Construct validity and reliability. Constructs Items Loadings CA CR (rho_a) CR (rho_c) AVE VIF BI BI1 0.840 0.857 0.862 0.913 0.779 1.806 BI3 0.913 2.670 BI4 0.893 2.454 EE EE1 0.776 0.860 0.872 0.900 0.643 1.929 EE2 0.829 2.287 EE3 0.859 2.369 EE4 0.706 1.561 EE5 0.829 2.129 FC FC2 0.788 0.826 0.837 0.897 0.744 1.590 FC3 0.878 2.234 FC4 0.916 2.679 HM HM1 0.880 0.885 0.887 0.929 0.813 2.354 HM2 0.932 3.314 HM3 0.893 2.469 HT HT1 0.882 0.821 0.856 0.892 0.734 1.992 HT2 0.904 2.130 HT3 0.780 1.618 PE PE1 0.868 0.917 0.918 0.938 0.752 3.195 PE2 0.880 3.358 PE3 0.897 3.278 PE4 0.878 2.889 PE5 0.811 2.125 SI SI1 0.823 0.843 0.863 0.888 0.615 2.072 SI2 0.840 2.238 SI3 0.845 2.076 SI4 0.682 1.571 SI5 0.718 1.638 USE USE1 0.825 0.868 0.868 0.910 0.717 2.104 USE2 0.876 2.584 USE3 0.841 2.204 USE4 0.844 2.215 Note: BI = Behavioural
P2-TASK-02754,S055,R2R3-CORR-V2-02539,P1-PRIMARY-00339,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,BI-EE,0.689000,source_sheet_row=2540,0.689,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,28,pdf_text_value_and_pair_terms_found,source_text_candidate_supports_pointer_value_requires_final_human_alignment_check,10,0.7,behavioural intention|BI,effort expectancy,,"2021). Assessment of measurement model Indicator reliability refers to the assessment of how well the indicator loadings for the exogenous construct predict the endogenous constructs (Hair et al., 2011). According to Hair et al. (2011), indi­ cator reliability is determined by ensuring that the item loadings are above 0.7. However, item load­ ings ranging from 0.4 to 0.7 may be retained if they contribute to increasing both the composite reliability (CR) above 0.7 and the average variance extracted (AVE) above 0.5. Consequently, items with loadings below 0.7, CR lower than 0.7, and AVE lower than 0.5 were eliminated. In this study, items BI2 and FC2 were deleted due to low factor loading. After this elimination process, the remain­ ing items demonstrated acceptable indicator reliability, with loadings ranging from 0.706 to 0.932, as indicated in Table 2. Construct reliability examines the internal consistency of constructs (Hair et al., 2011). In order to determine construct reliability, the composite reliability (CR) should"
