ai_trace_status,candidate_status,study_id,missing_pair,construct_1,construct_2,candidate_value,present_full10_pairs,missing_full10_pairs,supported_constructs_in_human_reference,construct_1_human_supported,construct_2_human_supported,exact_pair_in_human_or_frozen_reference,exact_pair_sources,frozen_study_status_summary,triage_class,recommended_action,triage_reason,construct_1_terms_found,construct_2_terms_found,table_terms_found,pdf_path_local_only,paper_b_boundary
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S185,SE-TRU,SE,TRU,,21,24,ANX;ATT;BI;EE;FC;PE;SI,no,no,no,,,likely_false_positive_no_construct_human_supported,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,efficacy;self-efficacy,trust,correlation;fornell;larcker;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S185,SE-UB,SE,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,no,no,no,,,likely_false_positive_no_construct_human_supported,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,efficacy;self-efficacy,use,correlation;fornell;larcker;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S185,TRU-UB,TRU,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,no,no,no,,,likely_false_positive_no_construct_human_supported,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,trust,use,correlation;fornell;larcker;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,SE-TRU,SE,TRU,,21,24,ANX;ATT;BI;EE;FC;PE;SI,no,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_no_construct_human_supported,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,efficacy;self-efficacy,trust,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,SE-UB,SE,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,no,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_no_construct_human_supported,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,efficacy;self-efficacy,actual use;use,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,TRU-UB,TRU,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,no,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_no_construct_human_supported,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,trust,actual use;use,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ANX-ATT,ANX,ATT,,21,24,BI;EE;FC;PE;SE;SI;UB,no,no,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_no_construct_human_supported,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,anxiety,attitude;attitudes,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S214,ANX-SE,ANX,SE,,21,24,ATT;BI;EE;FC;PE;SI;UB,no,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_no_construct_human_supported,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,apprehension,efficacy;self-efficacy,correlation;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S223,ATT-SE,ATT,SE,,21,24,BI;EE;FC;PE;SI;TRU;UB,no,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_no_construct_human_supported,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,attitude;attitudes,SE,correlation;fornell;larcker;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S004,ANX-BI,ANX,BI,,21,24,BI;EE;FC;PE;SE;SI;TRU;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,BI;behavioral intention;intention to use,correlation;correlations;fornell;larcker;latent;matrix;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S004,ANX-EE,ANX,EE,,21,24,BI;EE;FC;PE;SE;SI;TRU;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,EE;ease of use;easy to use;effort expectancy;perceived ease of use,correlation;correlations;fornell;larcker;latent;matrix;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S004,ANX-FC,ANX,FC,,21,24,BI;EE;FC;PE;SE;SI;TRU;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;fornell;larcker;latent;matrix;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S004,ANX-PE,ANX,PE,,21,24,BI;EE;FC;PE;SE;SI;TRU;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,PE;perceived usefulness;performance expectancy;useful;usefulness,correlation;correlations;fornell;larcker;latent;matrix;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S004,ANX-SE,ANX,SE,,21,24,BI;EE;FC;PE;SE;SI;TRU;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,SE;computer self-efficacy;efficacy;self-efficacy,correlation;correlations;fornell;larcker;latent;matrix;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S004,ANX-SI,ANX,SI,,21,24,BI;EE;FC;PE;SE;SI;TRU;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S004,ANX-TRU,ANX,TRU,,21,24,BI;EE;FC;PE;SE;SI;TRU;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,TRU;trust;trustworthiness,correlation;correlations;fornell;larcker;latent;matrix;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S004,ANX-UB,ANX,UB,,21,24,BI;EE;FC;PE;SE;SI;TRU;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,UB;actual use;usage behavior;use;use behavior,correlation;correlations;fornell;larcker;latent;matrix;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
