run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00101,S172,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S172 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: partial / discriminant-validity concern | Source/evidence note: PDF concerns artificial intelligence adoption in higher education; source supports student and educator stakeholder framing but has discriminant-validity concerns. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S172 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=51; row=6 | Source evidence: PDF concerns artificial intelligence adoption in higher education; source supports student and educator stakeholder framing but has discriminant-validity concerns. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=51; row=6,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,Evidence describes matrix-completeness adjudication considerations but does not provide a concrete metadata value.
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00190,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: EE-PE,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=27 | Source evidence: EE-PE | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,EE-PE,EE-PE,comment_id=27,EE-PE,high,False,,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00191,,construct_or_sample_mapping_decision,construct_or_sample_mapping_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: construct_or_sample_mapping_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 - 729 students across five public and four private universities | Source/evidence note: Education level,Study:  | Task family: construct_or_sample_mapping_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=28 | Source evidence: Education level | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=28,Education level,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,"Source evidence provides only a comment topic, not the required structured human review decision_label or structured_comment_type."
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00192,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Theoretical framework,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=29 | Source evidence: Theoretical framework | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=29,Theoretical framework,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,"Source evidence provides only a comment topic, not the required structured human review decision_label or structured_comment_type."
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00193,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: chatbot | Source/evidence note: AI type,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=30 | Source evidence: AI type | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=30,AI type,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,"Source evidence provides only a comment topic, not the required structured human review decision_label or structured_comment_type."
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00194,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Common method bias,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=31 | Source evidence: Common method bias | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=31,Common method bias,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,"Source evidence provides only a comment topic, not the required structured human review decision_label or structured_comment_type."
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00195,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 | Source/evidence note: Education level,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=32 | Source evidence: Education level | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=32,Education level,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,"Source evidence provides only a comment topic, not the required structured human review decision_label or structured_comment_type."
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00196,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: ATT-EE,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=33 | Source evidence: ATT-EE | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=33,ATT-EE,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,"Source evidence provides only a comment topic, not the required structured human review decision_label or structured_comment_type."
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00197,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: User role,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=34 | Source evidence: User role | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=34,User role,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,"Source evidence provides only a comment topic, not the required structured human review decision_label or structured_comment_type."
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00198,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: User role,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=35 | Source evidence: User role | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=35,User role,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,"Source evidence provides only a comment topic, not the required structured human review decision_label or structured_comment_type."
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00199,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: PE-UB,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=36 | Source evidence: PE-UB | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=36,PE-UB,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,"Source evidence provides only a comment topic, not the required structured human review decision_label or structured_comment_type."
paper2_codex_gpt55_full_allfamilies_0100_0199_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:27:35Z,0,,P2-TASK-00200,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Education level,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=37 | Source evidence: Education level | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=37,Education level,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:27:35Z,codex_cli_noninteractive_batch,"Source evidence provides only a comment topic, not the required structured human review decision_label or structured_comment_type."
