run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02418,S214,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S214 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S214 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2204 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2204,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02463,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2249 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2249,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02464,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2250 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2250,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02465,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2251 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2251,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02466,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2252 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2252,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02467,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2253 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2253,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02468,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2254 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2254,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02469,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2255 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2255,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02470,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2256 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2256,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02471,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2257 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2257,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02473,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2259 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2259,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02476,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2262 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2262,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02477,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2263 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2263,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02478,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2264 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2264,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02479,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2265 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2265,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02480,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2266 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2266,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02481,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2267 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2267,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02482,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2268 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2268,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02483,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2269 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2269,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_2000_2499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T02:05:42Z,0,,P2-TASK-02484,S013,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S013 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2270 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=2270,,1.0,False,,not_persisted_batch,locked,2026-06-06T02:05:42Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
