record_id,title,year,search_source,screen_decision_codex,screen_decision_gemini,screen_confidence_codex,screen_confidence_gemini,exclude_code_codex,exclude_code_gemini,rationale_codex,rationale_gemini,screen_consensus,oauth_auth_method_codex,oauth_auth_method_gemini,human1_decision,human2_decision,adjudicated_final_decision,exclude_code,decision_rationale,adjudicator_id,screening_tier,codex_retry2_model,consensus_note,review_priority,review_type
REC_13735,ChatGPT Acceptance Among Students: An Information System View,2025,WoS; Scopus,include,uncertain,0.93,0.0,,,"This is a quantitative primary survey study (PLS-SEM, n=466) on higher-education students with ChatGPT as the focal AI technology. It directly models acceptance/use-related constructs and reports path effects, making effect-size extraction likely feasible.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_07858,The affordances of AI-enabled automatic scoring applications on learners’ continuous learning intention: An empirical study in China,2020,PsycINFO,include,uncertain,0.94,0.0,,,"This is an empirical quantitative survey study (n=260) of language learners using AI-enabled automatic scoring tools in an educational context. It directly measures continuous learning intention and tests a structural model, making effect-size/path estimates likely available.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_14875,The adoption of artificial intelligence applications in education,2023,Scopus,include,include,0.92,1.0,,,"This is a 2023 English-language, survey-based quantitative study (n=387 university students in the UAE) focused on AI application adoption in an educational context. The model/hypothesis validation language and comparative findings strongly suggest standardized path/beta outputs typical of peer-reviewed adoption studies.","This study is an empirical quantitative survey (n=387) on the adoption of AI applications in an educational setting (university students) and was published in 2023, making it highly relevant.",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_07859,Participant or spectator? Comprehending the willingness of faculty to use intelligent tutoring systems in the artificial intelligence era,2020,WoS,include,uncertain,0.84,0.0,,,"The abstract describes a quantitative cross-sectional questionnaire analyzed with SEM on faculty willingness to use intelligent tutoring systems, making AI focal in an educational adoption context. Standardized path/effect data are likely available from SEM; sample size is not reported in the abstract and should be verified in full text.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_12724,Integrating AI in Sustainable Writing: An Empirical Investigation of the Technology Acceptance Model in Asian Social Sciences,2024,Scopus,include,include,0.91,0.9,,,"The abstract describes a quantitative empirical TAM survey of 385 university students on AI writing tool acceptance, attitudes, and intention to use in an educational context. Given the TAM framing and reported variable relationships, standardized path/beta-type effect sizes are likely available.","This empirical study uses a survey methodology with 385 university students to examine AI writing tool acceptance via TAM, published in 2024. Effect size data is highly likely given the TAM framework and quantitative nature.",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_07860,Humanoid robots in higher education: Evaluating the acceptance of Pepper in the context of an academic writing course using the UTAUT,2020,WoS; Scopus; PsycINFO,include,include,0.94,0.95,,,This is an empirical quantitative study in higher education (n=462) using UTAUT and PLS-SEM to model students’ behavioral intention to use a humanoid AI robot (Pepper). The abstract indicates adoption/acceptance outcomes and path-based effect estimates are available or very likely reported in the full paper.,"This empirical quantitative study uses PLS-SEM to evaluate the acceptance of a humanoid robot (AI technology) in a higher education academic writing course, with a sample size of 462, published in 2020. Effect size data is likely available through PLS-SEM.",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_14877,Adopting ChatGPT: Pioneering a new era in learning platforms,2024,Scopus,include,uncertain,0.94,0.0,,,"This is an empirical quantitative study (survey, n=289) of university students that explicitly examines ChatGPT adoption intentions in an educational context using PLS-SEM. Given the SEM approach and Scopus-indexed 2024 publication, effect-size/path coefficients are likely available and it fits the 2015-2025 window.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_10006,"Analysis of college students' attitudes toward the use of ChatGPT in their academic activities: effect of intent to use, verification of information and responsible use",2024,WoS; Scopus; PsycINFO,include,uncertain,0.97,0.0,,,"The abstract describes a quantitative, nonexperimental survey of college students (n=499) focused specifically on ChatGPT in higher education, with adoption-related constructs (acceptance, intention to use, responsible use, attitudes). It reports standardized beta coefficients for multiple predictors, indicating usable effect-size data within the 2015-2025 window.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_14878,Antecedents of adoption and usage of ChatGPT among Jordanian university students: Empirical study,2024,Scopus,include,uncertain,0.96,0.0,,,"This is an empirical quantitative SEM study (AMOS) with primary survey data from 880 university students, focused specifically on ChatGPT adoption/use in an educational context. The abstract indicates model relationships and mediation effects, making standardized path/effect-size data likely available.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_07863,Are pre-service teachers disinclined to utilise embodied humanoid social robots in the classroom?,2021,WoS; PsycINFO,include,include,0.93,1.0,,,"This is an empirical quantitative survey study (n=121) of pre-service teachers in an educational context, with AI social robots as the focal technology. It measures acceptance/intention-to-use-related constructs (UTAUT-based factors), and the abstract indicates relationships among variables, making effect-size data likely available.","The study is a quantitative empirical survey (n=121) from 2021, focusing on pre-service teachers' acceptance of social robots in an educational context, with factors that suggest potential for effect size data.",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_14879,"Artificial intelligence in Jordanian education: Assessing acceptance via perceived cybersecurity, novelty value, and perceived trust",2024,Scopus,include,uncertain,0.97,0.0,,,"This is a quantitative SEM study with primary data from 526 university students in Jordan, focused specifically on AI acceptance in education. It measures adoption-related outcomes (willingness to accept AI) and likely reports standardized path coefficients, with publication year 2024 within the target window.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_13749,Examining Students' Acceptance and Use of ChatGPT in Saudi Arabian Higher Education,2024,WoS; Scopus,include,include,0.97,0.95,,,"This is a quantitative primary survey study (n=520) in a higher-education student population focused specifically on ChatGPT/AI, with acceptance and use outcomes (behavioral intention and actual use). SEM-based direct/mediated effects are reported, indicating standardized path/effect-size data are available or highly likely in the full paper.","This quantitative empirical study focuses on students' acceptance and use of ChatGPT, an AI technology, within a higher education setting. It reports results from structural equation modeling, has an adequate sample size (n=520), and was published in 2024, fitting all inclusion criteria.",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_06516,Physics instructors' acceptance and implementation of generative AI,2025,WoS; Scopus,include,uncertain,0.97,0.0,,,"This is an empirical mixed-method study with primary survey data (n=320) on physics instructors, where GenAI is the focal technology and adoption/acceptance stages are explicitly measured. The abstract reports SEM results with path/effect-size indicators (e.g., beta values), and the study is in English within the 2015-2025 window.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
