study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S006,S006_full_sample_BI_UB,phase2,Pair C,full_sample,1167,BI,UB,0.596,coder_agreed_direct_correlation,,Table 6,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S006,S006_full_sample_EE_FC,phase2,Pair C,full_sample,1167,EE,FC,0.333,coder_agreed_direct_correlation,,Table 6,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S006,S006_full_sample_EE_PE,phase2,Pair C,full_sample,1167,EE,PE,0.334,coder_agreed_direct_correlation,,Table 6,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S006,S006_full_sample_EE_SI,phase2,Pair C,full_sample,1167,EE,SI,0.377,coder_agreed_direct_correlation,,Table 6,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S006,S006_full_sample_EE_UB,phase2,Pair C,full_sample,1167,EE,UB,0.307,coder_agreed_direct_correlation,,Table 6,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S006,S006_full_sample_FC_PE,phase2,Pair C,full_sample,1167,FC,PE,0.134,coder_agreed_direct_correlation,,Table 6,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S006,S006_full_sample_FC_SI,phase2,Pair C,full_sample,1167,FC,SI,-0.029,coder_agreed_direct_correlation,,Table 6,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S006,S006_full_sample_FC_UB,phase2,Pair C,full_sample,1167,FC,UB,0.402,coder_agreed_direct_correlation,,Table 6,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S006,S006_full_sample_PE_SI,phase2,Pair C,full_sample,1167,PE,SI,0.403,coder_agreed_direct_correlation,,Table 6,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S006,S006_full_sample_PE_UB,phase2,Pair C,full_sample,1167,PE,UB,0.469,coder_agreed_direct_correlation,,Table 6,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S006,S006_full_sample_SI_UB,phase2,Pair C,full_sample,1167,SI,UB,0.334,coder_agreed_direct_correlation,,Table 6,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S007,S007_full_sample_ATT_BI,phase1,Pair B,full_sample,363,ATT,BI,0.776,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_ATT_FC,phase1,Pair B,full_sample,363,ATT,FC,0.664,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_ATT_PE,phase1,Pair B,full_sample,363,ATT,PE,0.664,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_ATT_SE,phase1,Pair B,full_sample,363,ATT,SE,0.513,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_BI_FC,phase1,Pair B,full_sample,363,BI,FC,0.586,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_BI_PE,phase1,Pair B,full_sample,363,BI,PE,0.742,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_BI_SE,phase1,Pair B,full_sample,363,BI,SE,0.463,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_FC_PE,phase1,Pair B,full_sample,363,FC,PE,0.681,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
