run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06021,S171,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S171 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S171 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5807 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5807,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence is empty.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06051,S137,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5837 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5837,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence is empty.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06052,S137,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5838 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5838,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence is empty.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06053,S137,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5839 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5839,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence is empty.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06054,S137,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-EE | Human consensus value: source=direct; beta=0.505; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5840 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5840; Table 2,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence mentions mismatches but provides no numeric values.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06055,S137,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-FC | Human consensus value: source=direct; beta=0.477; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5841 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5841; Table 2,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence mentions mismatches but provides no numeric values.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06056,S137,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-PE | Human consensus value: source=direct; beta=0.437; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5842 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5842; Table 2,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence mentions mismatches but provides no numeric values.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06057,S137,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5843 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5843,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence is empty.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06058,S137,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-SI | Human consensus value: source=direct; beta=0.366; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5844 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5844; Table 2,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence mentions mismatches but provides no numeric values.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06059,S137,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5845 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5845,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence is empty.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06060,S137,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5846 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5846,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence is empty.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06061,S137,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-UB | Human consensus value: source=direct; beta=0.456; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5847 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5847; Table 2,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence mentions mismatches but provides no numeric values.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06062,S137,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-FC | Human consensus value: source=direct; beta=0.49; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5848 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5848; Table 2,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence mentions mismatches but provides no numeric values.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06063,S137,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-PE | Human consensus value: source=direct; beta=0.43; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5849 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5849; Table 2,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence mentions mismatches but provides no numeric values.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06064,S137,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: EE-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: EE-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5850 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5850,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence is empty.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06065,S137,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-SI | Human consensus value: source=direct; beta=0.243; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S137 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5851 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5851; Table 2,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence mentions mismatches but provides no numeric values.
paper2_gemini3flash_full_allfamilies_5250_5499_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T02:54:54Z,0,,P2-TASK-06066,S137,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S137 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5852 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5852,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T02:54:54Z,gemini_cli_noninteractive_batch,Source evidence is empty.
