ai_trace_status,candidate_status,recommended_human_action,study_id,missing_pair,construct_1,construct_2,present_full10_pairs,missing_full10_pairs,sample_size_values_seen,candidate_value,construct_1_terms_found,construct_2_terms_found,table_terms_found,base_study_id_used_for_source_text,source_packet_exists,source_packet_file,pdf_exists,pdf_matched_stem,pdf_text_status,pdf_path_local_only,paper_b_boundary
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,ANX-SE,ANX,SE,26,19,500.0,,anxiety,efficacy,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,ANX-TRU,ANX,TRU,26,19,500.0,,anxiety,trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,ATT-SE,ATT,SE,26,19,500.0,,attitudes,efficacy,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,ATT-TRU,ATT,TRU,26,19,500.0,,attitudes,trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,ATT-UB,ATT,UB,26,19,500.0,,attitudes,UB;actual use;use;use behavior,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,BI-SE,BI,SE,26,19,500.0,,BI;behavioral intention;behavioural intention;intention to use;usage intention,efficacy,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,BI-TRU,BI,TRU,26,19,500.0,,BI;behavioral intention;behavioural intention;intention to use;usage intention,trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,EE-SE,EE,SE,26,19,500.0,,EE;ease of use;easy to use;effort expectancy;perceived ease of use,efficacy,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,EE-TRU,EE,TRU,26,19,500.0,,EE;ease of use;easy to use;effort expectancy;perceived ease of use,trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,FC-SE,FC,SE,26,19,500.0,,FC;facilitating;facilitating conditions;resources;support,efficacy,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,FC-TRU,FC,TRU,26,19,500.0,,FC;facilitating;facilitating conditions;resources;support,trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,PE-SE,PE,SE,26,19,500.0,,PE;perceived usefulness;performance expectancy;useful;usefulness,efficacy,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,PE-TRU,PE,TRU,26,19,500.0,,PE;perceived usefulness;performance expectancy;useful;usefulness,trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,SE-SI,SE,SI,26,19,500.0,,efficacy,SI;social influence,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,SE-TRU,SE,TRU,26,19,500.0,,efficacy,trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,SE-UB,SE,UB,26,19,500.0,,efficacy,UB;actual use;use;use behavior,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,SI-TRU,SI,TRU,26,19,500.0,,SI;social influence,trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S072,TRU-UB,TRU,UB,26,19,500.0,,trust;trustworthiness,UB;actual use;use;use behavior,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,S072,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ANX-ATT,ANX,ATT,21,24,485.0,,anxiety,attitude;attitudes,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ANX-BI,ANX,BI,21,24,485.0,,anxiety,BI;behavioral intention;intention to use,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ANX-EE,ANX,EE,21,24,485.0,,anxiety,EE;ease of use;easy to use;effort expectancy;perceived ease of use,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ANX-FC,ANX,FC,21,24,485.0,,anxiety,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ANX-PE,ANX,PE,21,24,485.0,,anxiety,PE;perceived usefulness;performance expectancy;useful;usefulness,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ANX-SE,ANX,SE,21,24,485.0,,anxiety,SE;computer self-efficacy;efficacy;self-efficacy,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ANX-SI,ANX,SI,21,24,485.0,,anxiety,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ANX-TRU,ANX,TRU,21,24,485.0,,anxiety,TRU;trust;trustworthiness,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ANX-UB,ANX,UB,21,24,485.0,,anxiety,UB;actual use;usage behavior;use;use behavior,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ATT-BI,ATT,BI,21,24,485.0,,attitude;attitudes,BI;behavioral intention;intention to use,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ATT-EE,ATT,EE,21,24,485.0,,attitude;attitudes,EE;ease of use;easy to use;effort expectancy;perceived ease of use,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S004,ATT-FC,ATT,FC,21,24,485.0,,attitude;attitudes,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;fornell;larcker;latent;matrix;table,S004,true,S004_source_packet_20260609.txt,true,S004,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,candidate_only_not_analytic_input_until_human_confirmed
