full10_pair_order_label,study_id,missing_pair,batch_decision_class,candidate_value,candidate_value_metric,source_packet_file,source_locator,construct_mapping_issue,promote_to_supplemental_input,researcher_action,rationale_ko,original_triage_class,construct_1_human_supported,construct_2_human_supported,supported_constructs_in_human_reference,paper_b_boundary
37_ANX-SE,S004,ANX-SE,excluded_one_construct_not_human_supported,,,S004_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S030,ANX-SE,excluded_no_construct_human_supported,,,S030_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ATT;BI;EE;FC;PE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S055,ANX-SE,excluded_no_construct_human_supported,,,S055_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S072,ANX-SE,excluded_one_construct_not_human_supported,,,S072_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S088,ANX-SE,excluded_no_construct_human_supported,,,S088_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S121-1,ANX-SE,excluded_no_construct_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S121-2,ANX-SE,excluded_no_construct_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S138,ANX-SE,excluded_one_construct_not_human_supported,,,S138_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S173,ANX-SE,excluded_no_construct_human_supported,,,S173_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S176,ANX-SE,excluded_no_construct_human_supported,,,S176_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S185,ANX-SE,excluded_one_construct_not_human_supported,,,,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S190,ANX-SE,excluded_one_construct_not_human_supported,,,S190_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S191,ANX-SE,excluded_one_construct_not_human_supported,,,S191_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
37_ANX-SE,S214,ANX-SE,excluded_no_construct_human_supported,,,S214_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S004,BI-SE,excluded_researcher_rejected_PKC_to_SE_mapping,,,S004_source_packet_20260609.txt,,PKC/perceived knowledge of ChatGPT is not approved as full10 SE,no,no_action_researcher_mapping_rejected,"S004 source table uses PKC, not an approved full10 SE construct. Researcher previously rejected PKC mapping; do not promote SE-pair candidates.",source_review_priority_both_constructs_human_supported,yes,yes,BI;EE;FC;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S030,BI-SE,excluded_one_construct_not_human_supported,,,S030_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ATT;BI;EE;FC;PE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S055,BI-SE,excluded_one_construct_not_human_supported,,,S055_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S072,BI-SE,excluded_one_construct_not_human_supported,,,S072_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S088,BI-SE,excluded_one_construct_not_human_supported,,,S088_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S121-1,BI-SE,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S121-2,BI-SE,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S173,BI-SE,excluded_one_construct_not_human_supported,,,S173_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S176,BI-SE,excluded_one_construct_not_human_supported,,,S176_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S185,BI-SE,excluded_one_construct_not_human_supported,,,,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S190,BI-SE,excluded_one_construct_not_human_supported,,,S190_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S214,BI-SE,excluded_one_construct_not_human_supported,,,S214_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
38_BI-SE,S223,BI-SE,excluded_one_construct_not_human_supported,,,S223_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S004,SE-UB,excluded_researcher_rejected_PKC_to_SE_mapping,,,S004_source_packet_20260609.txt,,PKC/perceived knowledge of ChatGPT is not approved as full10 SE,no,no_action_researcher_mapping_rejected,"S004 source table uses PKC, not an approved full10 SE construct. Researcher previously rejected PKC mapping; do not promote SE-pair candidates.",source_review_priority_both_constructs_human_supported,yes,yes,BI;EE;FC;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S016,SE-UB,excluded_one_construct_not_human_supported,,,S016_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S030,SE-UB,excluded_no_construct_human_supported,,,S030_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ATT;BI;EE;FC;PE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S036,SE-UB,excluded_one_construct_not_human_supported,,,S036_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;BI;EE;PE;SE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S055,SE-UB,excluded_one_construct_not_human_supported,,,S055_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S057,SE-UB,excluded_one_construct_not_human_supported,,,S057_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE;SI,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S072,SE-UB,excluded_one_construct_not_human_supported,,,S072_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ANX;ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S088,SE-UB,excluded_one_construct_not_human_supported,,,S088_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S121-1,SE-UB,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S121-2,SE-UB,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S173,SE-UB,excluded_one_construct_not_human_supported,,,S173_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S176,SE-UB,excluded_one_construct_not_human_supported,,,S176_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S185,SE-UB,excluded_no_construct_human_supported,,,,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S190,SE-UB,excluded_no_construct_human_supported,,,S190_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S214,SE-UB,excluded_one_construct_not_human_supported,,,S214_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
39_SE-UB,S223,SE-UB,excluded_one_construct_not_human_supported,,,S223_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S004,ANX-TRU,excluded_one_construct_not_human_supported,,,S004_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S016,ANX-TRU,excluded_one_construct_not_human_supported,,,S016_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S030,ANX-TRU,excluded_one_construct_not_human_supported,,,S030_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S048,ANX-TRU,excluded_one_construct_not_human_supported,,,S048_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S055,ANX-TRU,excluded_no_construct_human_supported,,,S055_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S057,ANX-TRU,excluded_one_construct_not_human_supported,,,S057_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE;SI,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S072,ANX-TRU,excluded_one_construct_not_human_supported,,,S072_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S086,ANX-TRU,excluded_one_construct_not_human_supported,,,S086_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S088,ANX-TRU,excluded_one_construct_not_human_supported,,,S088_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S121-1,ANX-TRU,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S121-2,ANX-TRU,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S138,ANX-TRU,excluded_one_construct_not_human_supported,,,S138_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S164,ANX-TRU,excluded_no_construct_human_supported,,,S164_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S173,ANX-TRU,excluded_one_construct_not_human_supported,,,S173_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S176,ANX-TRU,excluded_one_construct_not_human_supported,,,S176_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S185,ANX-TRU,excluded_one_construct_not_human_supported,,,,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
40_ANX-TRU,S190,ANX-TRU,excluded_one_construct_not_human_supported,,,S190_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
41_BI-TRU,S016,BI-TRU,excluded_one_construct_not_human_supported,,,S016_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE,candidate_only_not_analytic_input_until_human_confirmed
41_BI-TRU,S025,BI-TRU,excluded_one_construct_not_human_supported,,,S025_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
41_BI-TRU,S051,BI-TRU,excluded_one_construct_not_human_supported,,,S051_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
41_BI-TRU,S055,BI-TRU,excluded_one_construct_not_human_supported,,,S055_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
41_BI-TRU,S057,BI-TRU,excluded_one_construct_not_human_supported,,,S057_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE;SI,candidate_only_not_analytic_input_until_human_confirmed
41_BI-TRU,S072,BI-TRU,excluded_one_construct_not_human_supported,,,S072_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
41_BI-TRU,S157,BI-TRU,excluded_one_construct_not_human_supported,,,S157_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,AUT;BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
41_BI-TRU,S164,BI-TRU,excluded_one_construct_not_human_supported,,,S164_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
41_BI-TRU,S185,BI-TRU,excluded_one_construct_not_human_supported,,,,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
41_BI-TRU,S190,BI-TRU,excluded_one_construct_not_human_supported,,,S190_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S016,TRU-UB,excluded_no_construct_human_supported,,,S016_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ANX;ATT;BI;EE;FC;PE;SE,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S025,TRU-UB,excluded_one_construct_not_human_supported,,,S025_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S030,TRU-UB,excluded_one_construct_not_human_supported,,,S030_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ATT;BI;EE;FC;PE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S036,TRU-UB,excluded_one_construct_not_human_supported,,,S036_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;BI;EE;PE;SE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
