ai_trace_status,candidate_status,recommended_human_action,review_priority,study_id,pair,construct_1,construct_2,human_coded_value_to_check,sample_size_numeric,source_file,source_location,source_location_terms_found,construct_1_terms_found,construct_2_terms_found,table_terms_found,base_study_id_used_for_source_text,source_packet_exists,source_packet_file,exact_value_found_in_source_packet_text,broad_value_found_in_source_packet_text,pdf_exists,pdf_matched_stem,pdf_text_status,exact_value_found_in_pdf_text,broad_value_found_in_pdf_text,pdf_path_local_only,paper_b_boundary
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S208,SI-TRU,SI,TRU,0.24,526.0,latest_human_R1_CORRELATIONS,"Table 2, p.829",Table 2,SI;social influence,trust,correlation;correlations;fornell;larcker;latent;matrix;table,S208,false,,false,false,true,S208,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S028,ATT-BI,ATT,BI,0.88,508.0,latest_human_R1_CORRELATIONS,"Table 4, p.7",Table 4,attitude;attitude toward;attitudes,behavioral intention;intention to use;usage intention,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,ATT-EE,ATT,EE,0.63,508.0,latest_human_R1_CORRELATIONS,"Table 4, p.7",Table 4,attitude;attitude toward;attitudes,PEOU;ease of use;easy to use;perceived ease of use,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,ATT-PE,ATT,PE,0.81,508.0,latest_human_R1_CORRELATIONS,"Table 4, p.7",Table 4,attitude;attitude toward;attitudes,PU;perceived usefulness;useful;usefulness,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_possible_value_visible_broad_match,ai_candidate_only_existing_human_value_under_review,human_check_broad_numeric_match_for_false_positive,p1_review_value_not_found_in_any_text,S028,ATT-SE,ATT,SE,0.72,508.0,latest_human_R1_CORRELATIONS,"Table 4, p.7",Table 4,attitude;attitude toward;attitudes,computer self-efficacy;efficacy;self-efficacy,correlation;latent;table,S028,false,,false,false,true,S028,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,BI-EE,BI,EE,0.63,508.0,latest_human_R1_CORRELATIONS,"Table 4, p.7",Table 4,behavioral intention;intention to use;usage intention,PEOU;ease of use;easy to use;perceived ease of use,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,BI-PE,BI,PE,0.82,508.0,latest_human_R1_CORRELATIONS,"Table 4, p.7",Table 4,behavioral intention;intention to use;usage intention,PU;perceived usefulness;useful;usefulness,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_possible_value_visible_broad_match,ai_candidate_only_existing_human_value_under_review,human_check_broad_numeric_match_for_false_positive,p1_review_value_not_found_in_any_text,S028,BI-SE,BI,SE,0.69,508.0,latest_human_R1_CORRELATIONS,"Table 4, p.7",Table 4,behavioral intention;intention to use;usage intention,computer self-efficacy;efficacy;self-efficacy,correlation;latent;table,S028,false,,false,false,true,S028,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_possible_value_visible_broad_match,ai_candidate_only_existing_human_value_under_review,human_check_broad_numeric_match_for_false_positive,p1_review_value_not_found_in_any_text,S028,EE-PE,EE,PE,0.67,508.0,latest_human_R1_CORRELATIONS,"Table 4, p.7",Table 4,PEOU;ease of use;easy to use;perceived ease of use,PU;perceived usefulness;useful;usefulness,correlation;latent;table,S028,false,,false,false,true,S028,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_possible_value_visible_broad_match,ai_candidate_only_existing_human_value_under_review,human_check_broad_numeric_match_for_false_positive,p1_review_value_not_found_in_any_text,S028,EE-SE,EE,SE,0.79,508.0,latest_human_R1_CORRELATIONS,"Table 4, p.7",Table 4,PEOU;ease of use;easy to use;perceived ease of use,computer self-efficacy;efficacy;self-efficacy,correlation;latent;table,S028,false,,false,false,true,S028,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_possible_value_visible_broad_match,ai_candidate_only_existing_human_value_under_review,human_check_broad_numeric_match_for_false_positive,p1_review_value_not_found_in_any_text,S028,PE-SE,PE,SE,0.69,508.0,latest_human_R1_CORRELATIONS,"Table 4, p.7",Table 4,PU;perceived usefulness;useful;usefulness,computer self-efficacy;efficacy;self-efficacy,correlation;latent;table,S028,false,,false,false,true,S028,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S059,ATT-BI,ATT,BI,0.9,645.0,latest_human_R1_CORRELATIONS,"Table 4, p.9",Table 4,attitude;attitudes,behavioural intention;intention to use,correlation;correlations;table,S059,false,,false,false,true,S059,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S059.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S059,ATT-EE,ATT,EE,0.26,645.0,latest_human_R1_CORRELATIONS,"Table 4, p.9",Table 4,attitude;attitudes,ease of use;perceived ease of use,correlation;correlations;table,S059,false,,false,false,true,S059,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S059.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S059,ATT-PE,ATT,PE,0.29,645.0,latest_human_R1_CORRELATIONS,"Table 4, p.9",Table 4,attitude;attitudes,PU;perceived usefulness;useful;usefulness,correlation;correlations;table,S059,false,,false,false,true,S059,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S059.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S059,EE-PE,EE,PE,0.18,645.0,latest_human_R1_CORRELATIONS,"Table 4, p.9",Table 4,ease of use;perceived ease of use,PU;perceived usefulness;useful;usefulness,correlation;correlations;table,S059,false,,false,false,true,S059,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S059.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S145,BI-EE,BI,EE,0.2,374.0,latest_human_R1_CORRELATIONS,"Table 3, p.24",Table 3,behavioral intention;intention to use,EE;ease of use;easy to use;effort expectancy;perceived ease of use,correlation;correlations;latent;table,S145,false,,false,false,true,S145,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S145.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S145,BI-UB,BI,UB,0.34,374.0,latest_human_R1_CORRELATIONS,"Table 3, p.24",Table 3,behavioral intention;intention to use,use;use behavior,correlation;correlations;latent;table,S145,false,,false,false,true,S145,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S145.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S145,EE-UB,EE,UB,0.2,374.0,latest_human_R1_CORRELATIONS,"Table 3, p.24",Table 3,EE;ease of use;easy to use;effort expectancy;perceived ease of use,use;use behavior,correlation;correlations;latent;table,S145,false,,false,false,true,S145,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S145.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_possible_value_visible_broad_match,ai_candidate_only_existing_human_value_under_review,human_check_broad_numeric_match_for_false_positive,p1_review_value_not_found_in_any_text,S110,BI-EE,BI,EE,0.62,353.0,latest_human_R1_CORRELATIONS,"Table 4, p.627",Table 4,BI;behavioral intention;behavioural intention;intention to use,EE;ease of use;effort expectancy;perceived ease of use,correlation;correlations;latent;table,S110,false,,false,false,true,S110,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S110.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_possible_value_visible_broad_match,ai_candidate_only_existing_human_value_under_review,human_check_broad_numeric_match_for_false_positive,p1_review_value_not_found_in_any_text,S110,BI-PE,BI,PE,0.68,353.0,latest_human_R1_CORRELATIONS,"Table 4, p.627",Table 4,BI;behavioral intention;behavioural intention;intention to use,PE;perceived usefulness;performance expectancy;usefulness,correlation;correlations;latent;table,S110,false,,false,false,true,S110,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S110.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S110,BI-SI,BI,SI,0.52,353.0,latest_human_R1_CORRELATIONS,"Table 4, p.627",Table 4,BI;behavioral intention;behavioural intention;intention to use,SI;social influence,correlation;correlations;latent;table,S110,false,,false,false,true,S110,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S110.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_possible_value_visible_broad_match,ai_candidate_only_existing_human_value_under_review,human_check_broad_numeric_match_for_false_positive,p1_review_value_not_found_in_any_text,S015,BI-PE,BI,PE,0.816,528.0,latest_human_R1_CORRELATIONS,"Table 1 (Fornell-Larcker Poland), p.8",Table 1,BI;behavioral intention;behavioural intention;intention to use,PE;perceived usefulness;performance expectancy;usefulness,correlation;correlations;latent;table,S015,true,S015_source_packet_20260609.txt,false,true,true,S015,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S015.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_possible_value_visible_broad_match,ai_candidate_only_existing_human_value_under_review,human_check_broad_numeric_match_for_false_positive,p1_review_value_not_found_in_any_text,S015,BI-SI,BI,SI,0.59,528.0,latest_human_R1_CORRELATIONS,"Table 1 (Fornell-Larcker Poland), p.8",Table 1,BI;behavioral intention;behavioural intention;intention to use,SI;social influence,correlation;correlations;latent;table,S015,true,S015_source_packet_20260609.txt,false,true,true,S015,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S015.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S046,ANX-BI,ANX,BI,-0.377,361.0,latest_human_R1_CORRELATIONS,"Table 5 (Fornell-Larcker), p.12",Table 5,AI anxiety;ANX;anxiety,BI;behavioral intention;behavioural intention;continuance intention;intention to use,correlation;correlations;fornell;larcker;latent;table,S046,true,S046_source_packet_20260609.txt,true,true,true,S046,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S046,ANX-EE,ANX,EE,-0.423,361.0,latest_human_R1_CORRELATIONS,"Table 5 (Fornell-Larcker), p.12",Table 5,AI anxiety;ANX;anxiety,EE;PEOU;ease of use;easy to use;effort expectancy;perceived ease of use,correlation;correlations;fornell;larcker;latent;table,S046,true,S046_source_packet_20260609.txt,true,true,true,S046,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S046,ANX-PE,ANX,PE,-0.462,361.0,latest_human_R1_CORRELATIONS,"Table 5 (Fornell-Larcker), p.12",Table 5,AI anxiety;ANX;anxiety,PE;PU;perceived usefulness;performance expectancy;useful;usefulness,correlation;correlations;fornell;larcker;latent;table,S046,true,S046_source_packet_20260609.txt,true,true,true,S046,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_possible_value_visible_broad_match,ai_candidate_only_existing_human_value_under_review,human_check_broad_numeric_match_for_false_positive,p1_review_value_not_found_in_any_text,S046,ANX-SE,ANX,SE,-0.069,361.0,latest_human_R1_CORRELATIONS,"Table 5 (Fornell-Larcker), p.12",Table 5,AI anxiety;ANX;anxiety,SE;efficacy,correlation;correlations;fornell;larcker;latent;table,S046,true,S046_source_packet_20260609.txt,false,true,true,S046,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf,candidate_only_not_analytic_input_until_human_confirmed
