task_unit_id,study_id,decision_id,paper1_primary_analysis_record_id,review_priority,denominator_family,source_condition,freeze_tier,freeze_use,downstream_masem_impact,source_evidence_status,construct_pair,statistic_value,primary_model_id,primary_score_status,primary_answer_state,primary_is_correct,primary_model_value,primary_expected_value,expert_review_decision,rerun_input_role,substitution_eligibility,review_basis,review_note
P2-TASK-00353,S185,R2R3-CORR-V2-00138,P1-PRIMARY-00017,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ANX-PE,0.435000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00355,S185,R2R3-CORR-V2-00140,P1-PRIMARY-00018,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ANX-SI,0.216000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00360,S185,R2R3-CORR-V2-00145,P1-PRIMARY-00019,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-BI,0.453000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00361,S185,R2R3-CORR-V2-00146,P1-PRIMARY-00020,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-EE,0.473000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00363,S185,R2R3-CORR-V2-00148,P1-PRIMARY-00021,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-PE,0.504000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00365,S185,R2R3-CORR-V2-00150,P1-PRIMARY-00022,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-SI,0.207000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00378,S185,R2R3-CORR-V2-00163,P1-PRIMARY-00023,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-EE,0.524000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00380,S185,R2R3-CORR-V2-00165,P1-PRIMARY-00024,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-PE,0.459000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00382,S185,R2R3-CORR-V2-00167,P1-PRIMARY-00025,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-SI,0.433000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00387,S185,R2R3-CORR-V2-00172,P1-PRIMARY-00026,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-PE,0.482000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00389,S185,R2R3-CORR-V2-00174,P1-PRIMARY-00027,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-SI,0.279000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00400,S185,R2R3-CORR-V2-00185,P1-PRIMARY-00028,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,PE-SI,0.280000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-00444,S194,R2R3-CORR-V2-00229,P1-PRIMARY-00029,P1_source_or_human_disagreement_review,not_derivable_trace,not_derivable_trace,frozen_trace_not_derivable_not_scorable,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_evidence_and_locator_present,BI-EE,0.440000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_trace_reviewed,primary_retained_trace_risk,not_substitutable_trace_or_human_disagreement,source_anchored_reference_packet_and_task_family_rule_review,Row is already represented in the frozen primary input; retain it for rerun and preserve source/human-disagreement trace flag.
P2-TASK-00445,S194,R2R3-CORR-V2-00230,P1-PRIMARY-00030,P1_source_or_human_disagreement_review,not_derivable_trace,not_derivable_trace,frozen_trace_not_derivable_not_scorable,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_evidence_and_locator_present,BI-FC,0.490000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_trace_reviewed,primary_retained_trace_risk,not_substitutable_trace_or_human_disagreement,source_anchored_reference_packet_and_task_family_rule_review,Row is already represented in the frozen primary input; retain it for rerun and preserve source/human-disagreement trace flag.
P2-TASK-00446,S194,R2R3-CORR-V2-00231,P1-PRIMARY-00031,P1_source_or_human_disagreement_review,not_derivable_trace,not_derivable_trace,frozen_trace_not_derivable_not_scorable,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_evidence_and_locator_present,BI-PE,-0.080000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_trace_reviewed,primary_retained_trace_risk,not_substitutable_trace_or_human_disagreement,source_anchored_reference_packet_and_task_family_rule_review,Row is already represented in the frozen primary input; retain it for rerun and preserve source/human-disagreement trace flag.
P2-TASK-00448,S194,R2R3-CORR-V2-00233,P1-PRIMARY-00032,P1_source_or_human_disagreement_review,not_derivable_trace,not_derivable_trace,frozen_trace_not_derivable_not_scorable,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_evidence_and_locator_present,BI-SI,0.620000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_trace_reviewed,primary_retained_trace_risk,not_substitutable_trace_or_human_disagreement,source_anchored_reference_packet_and_task_family_rule_review,Row is already represented in the frozen primary input; retain it for rerun and preserve source/human-disagreement trace flag.
P2-TASK-00451,S194,R2R3-CORR-V2-00236,P1-PRIMARY-00033,P1_source_or_human_disagreement_review,not_derivable_trace,not_derivable_trace,frozen_trace_not_derivable_not_scorable,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_evidence_and_locator_present,BI-UB,0.640000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_trace_reviewed,primary_retained_trace_risk,not_substitutable_trace_or_human_disagreement,source_anchored_reference_packet_and_task_family_rule_review,Row is already represented in the frozen primary input; retain it for rerun and preserve source/human-disagreement trace flag.
P2-TASK-00452,S194,R2R3-CORR-V2-00237,P1-PRIMARY-00034,P1_source_or_human_disagreement_review,not_derivable_trace,not_derivable_trace,frozen_trace_not_derivable_not_scorable,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_evidence_and_locator_present,EE-FC,0.550000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_trace_reviewed,primary_retained_trace_risk,not_substitutable_trace_or_human_disagreement,source_anchored_reference_packet_and_task_family_rule_review,Row is already represented in the frozen primary input; retain it for rerun and preserve source/human-disagreement trace flag.
P2-TASK-00453,S194,R2R3-CORR-V2-00238,P1-PRIMARY-00035,P1_source_or_human_disagreement_review,not_derivable_trace,not_derivable_trace,frozen_trace_not_derivable_not_scorable,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_evidence_and_locator_present,EE-PE,-0.100000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_trace_reviewed,primary_retained_trace_risk,not_substitutable_trace_or_human_disagreement,source_anchored_reference_packet_and_task_family_rule_review,Row is already represented in the frozen primary input; retain it for rerun and preserve source/human-disagreement trace flag.
P2-TASK-00455,S194,R2R3-CORR-V2-00240,P1-PRIMARY-00036,P1_source_or_human_disagreement_review,not_derivable_trace,not_derivable_trace,frozen_trace_not_derivable_not_scorable,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_evidence_and_locator_present,EE-SI,0.520000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_trace_reviewed,primary_retained_trace_risk,not_substitutable_trace_or_human_disagreement,source_anchored_reference_packet_and_task_family_rule_review,Row is already represented in the frozen primary input; retain it for rerun and preserve source/human-disagreement trace flag.
