study_id,pair,construct_1,construct_2,r_numeric,sample_size_numeric,source_file,source_location_present,flag_present,notes_present,source_packet_exists,value_found_in_source_packet_text,pdf_exists,pdf_text_status,value_found_in_pdf_text,pdf_path_local_only
S156,BI-PE,BI,PE,0.65,305.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S156.pdf
S156,BI-SI,BI,SI,0.7,305.0,latest_human_R1_CORRELATIONS,true,true,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S156.pdf
S156,BI-UB,BI,UB,0.71,305.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S156.pdf
S156,FC-PE,FC,PE,0.59,305.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S156.pdf
S156,FC-SI,FC,SI,0.65,305.0,latest_human_R1_CORRELATIONS,true,true,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S156.pdf
S156,FC-UB,FC,UB,0.64,305.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S156.pdf
S156,PE-SI,PE,SI,0.65,305.0,latest_human_R1_CORRELATIONS,true,true,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S156.pdf
S156,PE-UB,PE,UB,0.57,305.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S156.pdf
S156,SI-UB,SI,UB,0.72,305.0,latest_human_R1_CORRELATIONS,true,true,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S156.pdf
S030,ATT-BI,ATT,BI,0.613,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,ATT-EE,ATT,EE,0.556,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,ATT-FC,ATT,FC,0.571,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,ATT-PE,ATT,PE,0.504,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,ATT-SI,ATT,SI,0.666,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,ATT-TRU,ATT,TRU,0.619,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,BI-EE,BI,EE,0.555,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,BI-FC,BI,FC,0.57,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,BI-PE,BI,PE,0.581,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,BI-SI,BI,SI,0.703,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,BI-TRU,BI,TRU,0.612,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,EE-FC,EE,FC,0.56,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,EE-PE,EE,PE,0.542,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,EE-SI,EE,SI,0.674,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,EE-TRU,EE,TRU,0.636,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,FC-PE,FC,PE,0.598,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,FC-SI,FC,SI,0.649,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,FC-TRU,FC,TRU,0.594,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,PE-SI,PE,SI,0.635,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,PE-TRU,PE,TRU,0.539,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S030,SI-TRU,SI,TRU,0.646,226.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf
S201,BI-EE,BI,EE,0.215,238.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S201.pdf
S201,BI-PE,BI,PE,0.595,238.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S201.pdf
S201,BI-SE,BI,SE,0.269,238.0,latest_human_R1_CORRELATIONS,true,true,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S201.pdf
S201,BI-SI,BI,SI,0.514,238.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S201.pdf
S201,EE-PE,EE,PE,0.344,238.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S201.pdf
S201,EE-SE,EE,SE,0.577,238.0,latest_human_R1_CORRELATIONS,true,true,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S201.pdf
S201,EE-SI,EE,SI,0.342,238.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S201.pdf
S201,PE-SE,PE,SE,0.309,238.0,latest_human_R1_CORRELATIONS,true,true,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S201.pdf
S201,PE-SI,PE,SI,0.494,238.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S201.pdf
S201,SE-SI,SE,SI,0.277,238.0,latest_human_R1_CORRELATIONS,true,true,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S201.pdf
S019,PE-TRU,PE,TRU,0.479,572.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S019.pdf
S178,BI-EE,BI,EE,0.635,529.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S178.pdf
S178,BI-PE,BI,PE,0.649,529.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S178.pdf
S178,BI-SI,BI,SI,0.532,529.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S178.pdf
S178,BI-TRU,BI,TRU,0.532,529.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S178.pdf
S178,EE-PE,EE,PE,0.664,529.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S178.pdf
S178,EE-SI,EE,SI,0.506,529.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S178.pdf
S178,EE-TRU,EE,TRU,0.518,529.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S178.pdf
S178,PE-SI,PE,SI,0.479,529.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S178.pdf
S178,PE-TRU,PE,TRU,0.587,529.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S178.pdf
S178,SI-TRU,SI,TRU,0.568,529.0,latest_human_R1_CORRELATIONS,true,false,true,true,true,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S178.pdf
S046,ANX-BI,ANX,BI,-0.377,361.0,latest_human_R1_CORRELATIONS,true,true,true,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,ANX-EE,ANX,EE,-0.423,361.0,latest_human_R1_CORRELATIONS,true,true,true,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,ANX-PE,ANX,PE,-0.462,361.0,latest_human_R1_CORRELATIONS,true,true,true,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,ANX-SE,ANX,SE,-0.069,361.0,latest_human_R1_CORRELATIONS,true,true,true,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,ANX-SI,ANX,SI,-0.032,361.0,latest_human_R1_CORRELATIONS,true,true,true,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,BI-EE,BI,EE,0.726,361.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,BI-PE,BI,PE,0.661,361.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,BI-SE,BI,SE,0.442,361.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,BI-SI,BI,SI,0.087,361.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,EE-PE,EE,PE,0.724,361.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,EE-SE,EE,SE,0.537,361.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,EE-SI,EE,SI,0.031,361.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,PE-SE,PE,SE,0.508,361.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,PE-SI,PE,SI,0.383,361.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S046,SE-SI,SE,SI,0.04,361.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S046.pdf
S053,BI-EE,BI,EE,0.155,445.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S053.pdf
S053,BI-PE,BI,PE,0.596,445.0,latest_human_R1_CORRELATIONS,true,false,false,true,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S053.pdf
S053,BI-SE,BI,SE,0.429,445.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S053.pdf
S053,BI-UB,BI,UB,0.236,445.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S053.pdf
S053,EE-PE,EE,PE,0.103,445.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S053.pdf
S053,EE-SE,EE,SE,0.113,445.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S053.pdf
S053,EE-UB,EE,UB,-0.032,445.0,latest_human_R1_CORRELATIONS,true,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S053.pdf
S053,PE-SE,PE,SE,0.453,445.0,latest_human_R1_CORRELATIONS,true,false,false,true,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S053.pdf
S053,PE-UB,PE,UB,0.185,445.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S053.pdf
S053,SE-UB,SE,UB,0.131,445.0,latest_human_R1_CORRELATIONS,true,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S053.pdf
S095,EE-FC,EE,FC,0.704,1055.0,latest_human_R1_CORRELATIONS,true,false,true,true,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S095.pdf
S095,EE-PE,EE,PE,0.644,1055.0,latest_human_R1_CORRELATIONS,true,false,true,true,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S095.pdf
S095,FC-SI,FC,SI,0.692,1055.0,latest_human_R1_CORRELATIONS,true,false,true,true,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S095.pdf
