run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
,,,,,,,,,FC-S5-TASK-00001,S002,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S002 | Reference record: S002_full_sample_BI_EE | Sample/stratum: full_sample | N: 300 | Construct pair: BI-EE | Human reference r: 0.696 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S002.pdf Table 9 | Caveats: none | Notes: Use R2 source-located Table 9 direct row set; R3 mostly duplicates values but lacks source-location strings and differs for FC-PE/FC-SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S002 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00527,S051,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S051 | Reference record: S051_full_sample_EE_UB | Sample/stratum: full_sample | N: 524 | Construct pair: EE-UB | Human reference r: 0.44 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S051.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S051 draft using non-ANX Table 2 rows; Perceived Risk-as-ANX rows remain excluded by logged decision. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.,Study: S051 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00528,S051,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S051 | Reference record: S051_full_sample_FC_PE | Sample/stratum: full_sample | N: 524 | Construct pair: FC-PE | Human reference r: 0.47 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S051.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Only the three explicitly logged R1-only direct correlations are drafted here; Perceived Risk-as-ANX rows excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_partial_value_decision.,Study: S051 | Sample/stratum: full_sample | Construct pair: FC-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00529,S051,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S051 | Reference record: S051_full_sample_FC_SI | Sample/stratum: full_sample | N: 524 | Construct pair: FC-SI | Human reference r: 0.53 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S051.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S051 draft using non-ANX Table 2 rows; Perceived Risk-as-ANX rows remain excluded by logged decision. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.,Study: S051 | Sample/stratum: full_sample | Construct pair: FC-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00530,S051,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S051 | Reference record: S051_full_sample_FC_UB | Sample/stratum: full_sample | N: 524 | Construct pair: FC-UB | Human reference r: 0.56 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S051.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S051 draft using non-ANX Table 2 rows; Perceived Risk-as-ANX rows remain excluded by logged decision. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.,Study: S051 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00531,S051,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S051 | Reference record: S051_full_sample_PE_SI | Sample/stratum: full_sample | N: 524 | Construct pair: PE-SI | Human reference r: 0.57 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S051.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S051 draft using non-ANX Table 2 rows; Perceived Risk-as-ANX rows remain excluded by logged decision. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.,Study: S051 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00532,S051,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S051 | Reference record: S051_full_sample_PE_UB | Sample/stratum: full_sample | N: 524 | Construct pair: PE-UB | Human reference r: 0.44 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S051.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S051 draft using non-ANX Table 2 rows; Perceived Risk-as-ANX rows remain excluded by logged decision. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.,Study: S051 | Sample/stratum: full_sample | Construct pair: PE-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00533,S051,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S051 | Reference record: S051_full_sample_SI_UB | Sample/stratum: full_sample | N: 524 | Construct pair: SI-UB | Human reference r: 0.41 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S051.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S051 draft using non-ANX Table 2 rows; Perceived Risk-as-ANX rows remain excluded by logged decision. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.,Study: S051 | Sample/stratum: full_sample | Construct pair: SI-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00534,S052,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S052 | Reference record: S052_full_sample_BI_EE | Sample/stratum: full_sample | N: 524 | Construct pair: BI-EE | Human reference r: 0.701 | Reference source type: source_reported_correlation | Evidence type: source_reported_correlation_matrix | Source location: S052.pdf Table 4 correlation matrix | Caveats: none | Notes: Use R4 precise Table 4 values; R3 rounded the same rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch2_source_checked.,Study: S052 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00535,S052,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S052 | Reference record: S052_full_sample_BI_FC | Sample/stratum: full_sample | N: 524 | Construct pair: BI-FC | Human reference r: 0.546 | Reference source type: source_reported_correlation | Evidence type: source_reported_correlation_matrix | Source location: S052.pdf Table 4 correlation matrix | Caveats: none | Notes: Use R4 precise Table 4 values; R3 rounded the same rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch2_source_checked.,Study: S052 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00536,S052,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S052 | Reference record: S052_full_sample_BI_PE | Sample/stratum: full_sample | N: 524 | Construct pair: BI-PE | Human reference r: 0.804 | Reference source type: source_reported_correlation | Evidence type: source_reported_correlation_matrix | Source location: S052.pdf Table 4 correlation matrix | Caveats: none | Notes: Use R4 precise Table 4 values; R3 rounded the same rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch2_source_checked.,Study: S052 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
